subject ID,list,trial_number,trial_object,trial_modifier,intonation,modifier_type,probe_type,response
33655,C,22,shirt,lovely,sarcastic,grad+subj+pos,approve,1
33655,C,23,shirt,lovely,sarcastic,grad+subj+pos,mean,1
33655,C,24,shirt,lovely,sarcastic,grad+subj+pos,nice,2
33655,C,25,story,boring,declarative,grad+subj+neg,approve,1
33655,C,26,story,boring,declarative,grad+subj+neg,mean,2
33655,C,27,story,boring,declarative,grad+subj+neg,nice,2
33655,C,28,tool,useless,sarcastic,grad+subj+neg,approve,1
33655,C,29,tool,useless,sarcastic,grad+subj+neg,mean,2
33655,C,30,tool,useless,sarcastic,grad+subj+neg,nice,1
33655,C,31,hole,half-inch,declarative,–grad–subj,approve,1
33655,C,32,hole,half-inch,declarative,–grad–subj,mean,2
33655,C,33,hole,half-inch,declarative,–grad–subj,nice,3
33655,C,34,solution,partial,sarcastic,–grad–subj,approve,1
33655,C,35,solution,partial,sarcastic,–grad–subj,mean,2
33655,C,36,solution,partial,sarcastic,–grad–subj,nice,2
33655,C,37,novel,easy,declarative,grad+subj+pos,approve,1
33655,C,38,novel,easy,declarative,grad+subj+pos,mean,2
33655,C,39,novel,easy,declarative,grad+subj+pos,nice,2
33655,C,40,video,witty,sarcastic,grad+subj+pos,approve,2
33655,C,41,video,witty,sarcastic,grad+subj+pos,mean,2
33655,C,42,video,witty,sarcastic,grad+subj+pos,nice,4
32782,C,1,book,n/a,declarative,training1 neg,approve,1
32782,C,2,book,n/a,declarative,training1 neg,mean,2
32782,C,3,book,n/a,declarative,training1 neg,nice,4
32782,C,4,recital,n/a,declarative,training2 pos,approve,2
32782,C,5,recital,n/a,declarative,training2 pos,mean,2
32782,C,6,recital,n/a,declarative,training2 pos,nice,1
32782,C,7,cake,yucky,declarative,grad+subj+neg,approve,1
32782,C,8,cake,yucky,declarative,grad+subj+neg,mean,2
32782,C,9,cake,yucky,declarative,grad+subj+neg,nice,2
32782,C,10,gift,awful,sarcastic,grad+subj+neg,approve,1
32782,C,11,gift,awful,sarcastic,grad+subj+neg,mean,2
32782,C,12,gift,awful,sarcastic,grad+subj+neg,nice,1
32782,C,13,bouquet,floral,declarative,–grad–subj,approve,1
32782,C,14,bouquet,floral,declarative,–grad–subj,mean,1
32782,C,15,bouquet,floral,declarative,–grad–subj,nice,3
32782,C,16,question,review,sarcastic,–grad–subj,approve,1
32782,C,17,question,review,sarcastic,–grad–subj,mean,2
32782,C,18,question,review,sarcastic,–grad–subj,nice,1
32782,C,19,dish,tasty,declarative,grad+subj+pos,approve,2
32782,C,20,dish,tasty,declarative,grad+subj+pos,mean,2
32782,C,21,dish,tasty,declarative,grad+subj+pos,nice,4
32782,C,22,shirt,lovely,sarcastic,grad+subj+pos,approve,2
32782,C,23,shirt,lovely,sarcastic,grad+subj+pos,mean,2
32782,C,24,shirt,lovely,sarcastic,grad+subj+pos,nice,5
32782,C,25,story,boring,declarative,grad+subj+neg,approve,1
32782,C,26,story,boring,declarative,grad+subj+neg,mean,2
32782,C,27,story,boring,declarative,grad+subj+neg,nice,1
32782,C,28,tool,useless,sarcastic,grad+subj+neg,approve,1
32782,C,29,tool,useless,sarcastic,grad+subj+neg,mean,2
32782,C,30,tool,useless,sarcastic,grad+subj+neg,nice,1
32782,C,31,hole,half-inch,declarative,–grad–subj,approve,1
32782,C,32,hole,half-inch,declarative,–grad–subj,mean,1
32782,C,33,hole,half-inch,declarative,–grad–subj,nice,3
32782,C,34,solution,partial,sarcastic,–grad–subj,approve,1
32782,C,35,solution,partial,sarcastic,–grad–subj,mean,2
32782,C,36,solution,partial,sarcastic,–grad–subj,nice,2
32782,C,37,novel,easy,declarative,grad+subj+pos,approve,1
32782,C,38,novel,easy,declarative,grad+subj+pos,mean,1
32782,C,39,novel,easy,declarative,grad+subj+pos,nice,2
32782,C,40,video,witty,sarcastic,grad+subj+pos,approve,1
32782,C,41,video,witty,sarcastic,grad+subj+pos,mean,1
32782,C,42,video,witty,sarcastic,grad+subj+pos,nice,2
33679,C,1,book,n/a,declarative,training1 neg,approve,1
33679,C,2,book,n/a,declarative,training1 neg,mean,2
33679,C,3,book,n/a,declarative,training1 neg,nice,3
33679,C,4,recital,n/a,declarative,training2 pos,approve,2
33679,C,5,recital,n/a,declarative,training2 pos,mean,2
33679,C,6,recital,n/a,declarative,training2 pos,nice,2
33679,C,7,cake,yucky,declarative,grad+subj+neg,approve,1
33679,C,8,cake,yucky,declarative,grad+subj+neg,mean,2
33679,C,9,cake,yucky,declarative,grad+subj+neg,nice,2
33679,C,10,gift,awful,sarcastic,grad+subj+neg,approve,1
33679,C,11,gift,awful,sarcastic,grad+subj+neg,mean,1
33679,C,12,gift,awful,sarcastic,grad+subj+neg,nice,2
33679,C,13,bouquet,floral,declarative,–grad–subj,approve,2
33679,C,14,bouquet,floral,declarative,–grad–subj,mean,2
33679,C,15,bouquet,floral,declarative,–grad–subj,nice,3
33679,C,16,question,review,sarcastic,–grad–subj,approve,1
33679,C,17,question,review,sarcastic,–grad–subj,mean,1
33679,C,18,question,review,sarcastic,–grad–subj,nice,2
33679,C,19,dish,tasty,declarative,grad+subj+pos,approve,2
33679,C,20,dish,tasty,declarative,grad+subj+pos,mean,2
33679,C,21,dish,tasty,declarative,grad+subj+pos,nice,4
33679,C,22,shirt,lovely,sarcastic,grad+subj+pos,approve,1
33679,C,23,shirt,lovely,sarcastic,grad+subj+pos,mean,1
33679,C,24,shirt,lovely,sarcastic,grad+subj+pos,nice,2
33679,C,25,story,boring,declarative,grad+subj+neg,approve,1
33679,C,26,story,boring,declarative,grad+subj+neg,mean,2
33679,C,27,story,boring,declarative,grad+subj+neg,nice,2
33679,C,28,tool,useless,sarcastic,grad+subj+neg,approve,1
33679,C,29,tool,useless,sarcastic,grad+subj+neg,mean,1
33679,C,30,tool,useless,sarcastic,grad+subj+neg,nice,1
33679,C,31,hole,half-inch,declarative,–grad–subj,approve,2
33679,C,32,hole,half-inch,declarative,–grad–subj,mean,2
33679,C,33,hole,half-inch,declarative,–grad–subj,nice,3
33679,C,34,solution,partial,sarcastic,–grad–subj,approve,1
33679,C,35,solution,partial,sarcastic,–grad–subj,mean,2
33679,C,36,solution,partial,sarcastic,–grad–subj,nice,2
33679,C,37,novel,easy,declarative,grad+subj+pos,approve,1
33679,C,38,novel,easy,declarative,grad+subj+pos,mean,2
33679,C,39,novel,easy,declarative,grad+subj+pos,nice,1
33679,C,40,video,witty,sarcastic,grad+subj+pos,approve,1
33679,C,41,video,witty,sarcastic,grad+subj+pos,mean,1
33679,C,42,video,witty,sarcastic,grad+subj+pos,nice,2
nk889,C,1,book,n/a,declarative,training1 neg,approve,1
nk889,C,2,book,n/a,declarative,training1 neg,mean,2
nk889,C,3,book,n/a,declarative,training1 neg,nice,3
nk889,C,4,recital,n/a,declarative,training2 pos,approve,2
nk889,C,5,recital,n/a,declarative,training2 pos,mean,2
nk889,C,6,recital,n/a,declarative,training2 pos,nice,3
nk889,C,7,cake,yucky,declarative,grad+subj+neg,approve,1
nk889,C,8,cake,yucky,declarative,grad+subj+neg,mean,2
nk889,C,9,cake,yucky,declarative,grad+subj+neg,nice,3
nk889,C,10,gift,awful,sarcastic,grad+subj+neg,approve,1
nk889,C,11,gift,awful,sarcastic,grad+subj+neg,mean,2
nk889,C,12,gift,awful,sarcastic,grad+subj+neg,nice,3
nk889,C,13,bouquet,floral,declarative,–grad–subj,approve,2
nk889,C,14,bouquet,floral,declarative,–grad–subj,mean,2
nk889,C,15,bouquet,floral,declarative,–grad–subj,nice,3
nk889,C,16,question,review,sarcastic,–grad–subj,approve,1
nk889,C,17,question,review,sarcastic,–grad–subj,mean,2
nk889,C,18,question,review,sarcastic,–grad–subj,nice,3
nk889,C,19,dish,tasty,declarative,grad+subj+pos,approve,2
nk889,C,20,dish,tasty,declarative,grad+subj+pos,mean,2
nk889,C,21,dish,tasty,declarative,grad+subj+pos,nice,3
nk889,C,22,shirt,lovely,sarcastic,grad+subj+pos,approve,2
nk889,C,23,shirt,lovely,sarcastic,grad+subj+pos,mean,2
nk889,C,24,shirt,lovely,sarcastic,grad+subj+pos,nice,5
nk889,C,25,story,boring,declarative,grad+subj+neg,approve,1
nk889,C,26,story,boring,declarative,grad+subj+neg,mean,2
nk889,C,27,story,boring,declarative,grad+subj+neg,nice,2
nk889,C,28,tool,useless,sarcastic,grad+subj+neg,approve,1
nk889,C,29,tool,useless,sarcastic,grad+subj+neg,mean,2
nk889,C,30,tool,useless,sarcastic,grad+subj+neg,nice,1
nk889,C,31,hole,half-inch,declarative,–grad–subj,approve,2
nk889,C,32,hole,half-inch,declarative,–grad–subj,mean,2
nk889,C,33,hole,half-inch,declarative,–grad–subj,nice,3
nk889,C,34,solution,partial,sarcastic,–grad–subj,approve,1
nk889,C,35,solution,partial,sarcastic,–grad–subj,mean,2
nk889,C,36,solution,partial,sarcastic,–grad–subj,nice,3
nk889,C,37,novel,easy,declarative,grad+subj+pos,approve,2
nk889,C,38,novel,easy,declarative,grad+subj+pos,mean,2
nk889,C,39,novel,easy,declarative,grad+subj+pos,nice,4
nk889,C,40,video,witty,sarcastic,grad+subj+pos,approve,1
nk889,C,41,video,witty,sarcastic,grad+subj+pos,mean,2
nk889,C,42,video,witty,sarcastic,grad+subj+pos,nice,2
32887,C,1,book,n/a,declarative,training1 neg,approve,1
32887,C,2,book,n/a,declarative,training1 neg,mean,2
32887,C,3,book,n/a,declarative,training1 neg,nice,4
32887,C,4,recital,n/a,declarative,training2 pos,approve,2
32887,C,5,recital,n/a,declarative,training2 pos,mean,2
32887,C,6,recital,n/a,declarative,training2 pos,nice,1
32887,C,7,cake,yucky,declarative,grad+subj+neg,approve,1
32887,C,8,cake,yucky,declarative,grad+subj+neg,mean,2
32887,C,9,cake,yucky,declarative,grad+subj+neg,nice,1
32887,C,10,gift,awful,sarcastic,grad+subj+neg,approve,1
32887,C,11,gift,awful,sarcastic,grad+subj+neg,mean,2
32887,C,12,gift,awful,sarcastic,grad+subj+neg,nice,1
32887,C,13,bouquet,floral,declarative,–grad–subj,approve,2
32887,C,14,bouquet,floral,declarative,–grad–subj,mean,2
32887,C,15,bouquet,floral,declarative,–grad–subj,nice,3
32887,C,16,question,review,sarcastic,–grad–subj,approve,1
32887,C,17,question,review,sarcastic,–grad–subj,mean,2
32887,C,18,question,review,sarcastic,–grad–subj,nice,2
32887,C,19,dish,tasty,declarative,grad+subj+pos,approve,2
32887,C,20,dish,tasty,declarative,grad+subj+pos,mean,2
32887,C,21,dish,tasty,declarative,grad+subj+pos,nice,4
32887,C,22,shirt,lovely,sarcastic,grad+subj+pos,approve,2
32887,C,23,shirt,lovely,sarcastic,grad+subj+pos,mean,2
32887,C,24,shirt,lovely,sarcastic,grad+subj+pos,nice,5
32887,C,25,story,boring,declarative,grad+subj+neg,approve,1
32887,C,26,story,boring,declarative,grad+subj+neg,mean,2
32887,C,27,story,boring,declarative,grad+subj+neg,nice,2
32887,C,28,tool,useless,sarcastic,grad+subj+neg,approve,1
32887,C,29,tool,useless,sarcastic,grad+subj+neg,mean,2
32887,C,30,tool,useless,sarcastic,grad+subj+neg,nice,2
32887,C,31,hole,half-inch,declarative,–grad–subj,approve,1
32887,C,32,hole,half-inch,declarative,–grad–subj,mean,2
32887,C,33,hole,half-inch,declarative,–grad–subj,nice,3
32887,C,34,solution,partial,sarcastic,–grad–subj,approve,1
32887,C,35,solution,partial,sarcastic,–grad–subj,mean,2
32887,C,36,solution,partial,sarcastic,–grad–subj,nice,2
32887,C,37,novel,easy,declarative,grad+subj+pos,approve,1
32887,C,38,novel,easy,declarative,grad+subj+pos,mean,2
32887,C,39,novel,easy,declarative,grad+subj+pos,nice,2
32887,C,40,video,witty,sarcastic,grad+subj+pos,approve,1
32887,C,41,video,witty,sarcastic,grad+subj+pos,mean,1
32887,C,42,video,witty,sarcastic,grad+subj+pos,nice,2
33649,C,1,book,n/a,declarative,training1 neg,approve,1
33649,C,2,book,n/a,declarative,training1 neg,mean,2
33649,C,3,book,n/a,declarative,training1 neg,nice,3
33649,C,4,recital,n/a,declarative,training2 pos,approve,2
33649,C,5,recital,n/a,declarative,training2 pos,mean,2
33649,C,6,recital,n/a,declarative,training2 pos,nice,1
33649,C,7,cake,yucky,declarative,grad+subj+neg,approve,1
33649,C,8,cake,yucky,declarative,grad+subj+neg,mean,2
33649,C,9,cake,yucky,declarative,grad+subj+neg,nice,2
33649,C,10,gift,awful,sarcastic,grad+subj+neg,approve,2
33649,C,11,gift,awful,sarcastic,grad+subj+neg,mean,1
33649,C,12,gift,awful,sarcastic,grad+subj+neg,nice,3
33649,C,13,bouquet,floral,declarative,–grad–subj,approve,2
33649,C,14,bouquet,floral,declarative,–grad–subj,mean,2
33649,C,15,bouquet,floral,declarative,–grad–subj,nice,3
33649,C,16,question,review,sarcastic,–grad–subj,approve,1
33649,C,17,question,review,sarcastic,–grad–subj,mean,2
33649,C,18,question,review,sarcastic,–grad–subj,nice,2
33649,C,19,dish,tasty,declarative,grad+subj+pos,approve,2
33649,C,20,dish,tasty,declarative,grad+subj+pos,mean,2
33649,C,21,dish,tasty,declarative,grad+subj+pos,nice,3
33649,C,22,shirt,lovely,sarcastic,grad+subj+pos,approve,2
33649,C,23,shirt,lovely,sarcastic,grad+subj+pos,mean,1
33649,C,24,shirt,lovely,sarcastic,grad+subj+pos,nice,2
33649,C,25,story,boring,declarative,grad+subj+neg,approve,1
33649,C,26,story,boring,declarative,grad+subj+neg,mean,2
33649,C,27,story,boring,declarative,grad+subj+neg,nice,2
33649,C,28,tool,useless,sarcastic,grad+subj+neg,approve,1
33649,C,29,tool,useless,sarcastic,grad+subj+neg,mean,2
33649,C,30,tool,useless,sarcastic,grad+subj+neg,nice,2
33649,C,31,hole,half-inch,declarative,–grad–subj,approve,2
33649,C,32,hole,half-inch,declarative,–grad–subj,mean,2
33649,C,33,hole,half-inch,declarative,–grad–subj,nice,3
33649,C,34,solution,partial,sarcastic,–grad–subj,approve,2
33649,C,35,solution,partial,sarcastic,–grad–subj,mean,2
33649,C,36,solution,partial,sarcastic,–grad–subj,nice,3
33649,C,37,novel,easy,declarative,grad+subj+pos,approve,1
33649,C,38,novel,easy,declarative,grad+subj+pos,mean,2
33649,C,39,novel,easy,declarative,grad+subj+pos,nice,3
33649,C,40,video,witty,sarcastic,grad+subj+pos,approve,1
33649,C,41,video,witty,sarcastic,grad+subj+pos,mean,2
33649,C,42,video,witty,sarcastic,grad+subj+pos,nice,4
33442,C,1,book,n/a,declarative,training1 neg,approve,1
33442,C,2,book,n/a,declarative,training1 neg,mean,2
33442,C,3,book,n/a,declarative,training1 neg,nice,3
33442,C,4,recital,n/a,declarative,training2 pos,approve,2
33442,C,5,recital,n/a,declarative,training2 pos,mean,2
33442,C,6,recital,n/a,declarative,training2 pos,nice,1
33442,C,7,cake,yucky,declarative,grad+subj+neg,approve,1
33442,C,8,cake,yucky,declarative,grad+subj+neg,mean,2
33442,C,9,cake,yucky,declarative,grad+subj+neg,nice,2
33442,C,10,gift,awful,sarcastic,grad+subj+neg,approve,1
33442,C,11,gift,awful,sarcastic,grad+subj+neg,mean,2
33442,C,12,gift,awful,sarcastic,grad+subj+neg,nice,1
33442,C,13,bouquet,floral,declarative,–grad–subj,approve,1
33442,C,14,bouquet,floral,declarative,–grad–subj,mean,2
33442,C,15,bouquet,floral,declarative,–grad–subj,nice,2
33442,C,16,question,review,sarcastic,–grad–subj,approve,1
33442,C,17,question,review,sarcastic,–grad–subj,mean,2
33442,C,18,question,review,sarcastic,–grad–subj,nice,2
33442,C,19,dish,tasty,declarative,grad+subj+pos,approve,2
33442,C,20,dish,tasty,declarative,grad+subj+pos,mean,2
33442,C,21,dish,tasty,declarative,grad+subj+pos,nice,4
33442,C,22,shirt,lovely,sarcastic,grad+subj+pos,approve,1
33442,C,23,shirt,lovely,sarcastic,grad+subj+pos,mean,1
33442,C,24,shirt,lovely,sarcastic,grad+subj+pos,nice,2
33442,C,25,story,boring,declarative,grad+subj+neg,approve,1
33442,C,26,story,boring,declarative,grad+subj+neg,mean,2
33442,C,27,story,boring,declarative,grad+subj+neg,nice,2
33442,C,28,tool,useless,sarcastic,grad+subj+neg,approve,1
33442,C,29,tool,useless,sarcastic,grad+subj+neg,mean,2
33442,C,30,tool,useless,sarcastic,grad+subj+neg,nice,1
33442,C,31,hole,half-inch,declarative,–grad–subj,approve,1
33442,C,32,hole,half-inch,declarative,–grad–subj,mean,2
33442,C,33,hole,half-inch,declarative,–grad–subj,nice,3
33442,C,34,solution,partial,sarcastic,–grad–subj,approve,1
33442,C,35,solution,partial,sarcastic,–grad–subj,mean,2
33442,C,36,solution,partial,sarcastic,–grad–subj,nice,3
33442,C,37,novel,easy,declarative,grad+subj+pos,approve,1
33442,C,38,novel,easy,declarative,grad+subj+pos,mean,2
33442,C,39,novel,easy,declarative,grad+subj+pos,nice,2
33442,C,40,video,witty,sarcastic,grad+subj+pos,approve,1
33442,C,41,video,witty,sarcastic,grad+subj+pos,mean,1
33442,C,42,video,witty,sarcastic,grad+subj+pos,nice,2
33739,C,1,book,n/a,declarative,training1 neg,approve,1
33739,C,2,book,n/a,declarative,training1 neg,mean,2
33739,C,3,book,n/a,declarative,training1 neg,nice,3
33739,C,4,recital,n/a,declarative,training2 pos,approve,2
33739,C,5,recital,n/a,declarative,training2 pos,mean,2
33739,C,6,recital,n/a,declarative,training2 pos,nice,1
33739,C,7,cake,yucky,declarative,grad+subj+neg,approve,1
33739,C,8,cake,yucky,declarative,grad+subj+neg,mean,2
33739,C,9,cake,yucky,declarative,grad+subj+neg,nice,2
33739,C,10,gift,awful,sarcastic,grad+subj+neg,approve,1
33739,C,11,gift,awful,sarcastic,grad+subj+neg,mean,2
33739,C,12,gift,awful,sarcastic,grad+subj+neg,nice,1
33739,C,13,bouquet,floral,declarative,–grad–subj,approve,1
33739,C,14,bouquet,floral,declarative,–grad–subj,mean,2
33739,C,15,bouquet,floral,declarative,–grad–subj,nice,3
33739,C,16,question,review,sarcastic,–grad–subj,approve,1
33739,C,17,question,review,sarcastic,–grad–subj,mean,2
33739,C,18,question,review,sarcastic,–grad–subj,nice,1
33739,C,19,dish,tasty,declarative,grad+subj+pos,approve,2
33739,C,20,dish,tasty,declarative,grad+subj+pos,mean,2
33739,C,21,dish,tasty,declarative,grad+subj+pos,nice,5
33739,C,22,shirt,lovely,sarcastic,grad+subj+pos,approve,2
33739,C,23,shirt,lovely,sarcastic,grad+subj+pos,mean,2
33739,C,24,shirt,lovely,sarcastic,grad+subj+pos,nice,5
33739,C,25,story,boring,declarative,grad+subj+neg,approve,1
33739,C,26,story,boring,declarative,grad+subj+neg,mean,2
33739,C,27,story,boring,declarative,grad+subj+neg,nice,1
33739,C,28,tool,useless,sarcastic,grad+subj+neg,approve,2
33739,C,29,tool,useless,sarcastic,grad+subj+neg,mean,2
33739,C,30,tool,useless,sarcastic,grad+subj+neg,nice,4
33739,C,31,hole,half-inch,declarative,–grad–subj,approve,1
33739,C,32,hole,half-inch,declarative,–grad–subj,mean,2
33739,C,33,hole,half-inch,declarative,–grad–subj,nice,1
33739,C,34,solution,partial,sarcastic,–grad–subj,approve,1
33739,C,35,solution,partial,sarcastic,–grad–subj,mean,2
33739,C,36,solution,partial,sarcastic,–grad–subj,nice,3
33739,C,37,novel,easy,declarative,grad+subj+pos,approve,1
33739,C,38,novel,easy,declarative,grad+subj+pos,mean,2
33739,C,39,novel,easy,declarative,grad+subj+pos,nice,2
33739,C,40,video,witty,sarcastic,grad+subj+pos,approve,2
33739,C,41,video,witty,sarcastic,grad+subj+pos,mean,2
33739,C,42,video,witty,sarcastic,grad+subj+pos,nice,4
jn736,C,1,book,n/a,declarative,training1 neg,approve,1
jn736,C,2,book,n/a,declarative,training1 neg,mean,2
jn736,C,3,book,n/a,declarative,training1 neg,nice,2
jn736,C,4,recital,n/a,declarative,training2 pos,approve,2
jn736,C,5,recital,n/a,declarative,training2 pos,mean,2
jn736,C,6,recital,n/a,declarative,training2 pos,nice,1
jn736,C,7,cake,yucky,declarative,grad+subj+neg,approve,1
jn736,C,8,cake,yucky,declarative,grad+subj+neg,mean,2
jn736,C,9,cake,yucky,declarative,grad+subj+neg,nice,2
jn736,C,10,gift,awful,sarcastic,grad+subj+neg,approve,1
jn736,C,11,gift,awful,sarcastic,grad+subj+neg,mean,2
jn736,C,12,gift,awful,sarcastic,grad+subj+neg,nice,1
jn736,C,13,bouquet,floral,declarative,–grad–subj,approve,1
jn736,C,14,bouquet,floral,declarative,–grad–subj,mean,2
jn736,C,15,bouquet,floral,declarative,–grad–subj,nice,3
jn736,C,16,question,review,sarcastic,–grad–subj,approve,1
jn736,C,17,question,review,sarcastic,–grad–subj,mean,2
jn736,C,18,question,review,sarcastic,–grad–subj,nice,2
jn736,C,19,dish,tasty,declarative,grad+subj+pos,approve,2
jn736,C,20,dish,tasty,declarative,grad+subj+pos,mean,2
jn736,C,21,dish,tasty,declarative,grad+subj+pos,nice,5
jn736,C,22,shirt,lovely,sarcastic,grad+subj+pos,approve,2
jn736,C,23,shirt,lovely,sarcastic,grad+subj+pos,mean,1
jn736,C,24,shirt,lovely,sarcastic,grad+subj+pos,nice,2
jn736,C,25,story,boring,declarative,grad+subj+neg,approve,1
jn736,C,26,story,boring,declarative,grad+subj+neg,mean,2
jn736,C,27,story,boring,declarative,grad+subj+neg,nice,3
jn736,C,28,tool,useless,sarcastic,grad+subj+neg,approve,1
jn736,C,29,tool,useless,sarcastic,grad+subj+neg,mean,2
jn736,C,30,tool,useless,sarcastic,grad+subj+neg,nice,1
jn736,C,31,hole,half-inch,declarative,–grad–subj,approve,1
jn736,C,32,hole,half-inch,declarative,–grad–subj,mean,2
jn736,C,33,hole,half-inch,declarative,–grad–subj,nice,2
jn736,C,34,solution,partial,sarcastic,–grad–subj,approve,1
jn736,C,35,solution,partial,sarcastic,–grad–subj,mean,2
jn736,C,36,solution,partial,sarcastic,–grad–subj,nice,2
jn736,C,37,novel,easy,declarative,grad+subj+pos,approve,1
jn736,C,38,novel,easy,declarative,grad+subj+pos,mean,2
jn736,C,39,novel,easy,declarative,grad+subj+pos,nice,3
jn736,C,40,video,witty,sarcastic,grad+subj+pos,approve,1
jn736,C,41,video,witty,sarcastic,grad+subj+pos,mean,2
jn736,C,42,video,witty,sarcastic,grad+subj+pos,nice,3
26560,D,1,book,n/a,declarative,training1 neg,approve,1
26560,D,2,book,n/a,declarative,training1 neg,mean,2
26560,D,3,book,n/a,declarative,training1 neg,nice,3
26560,D,4,recital,n/a,declarative,training2 pos,approve,2
26560,D,5,recital,n/a,declarative,training2 pos,mean,2
26560,D,6,recital,n/a,declarative,training2 pos,nice,1
26560,D,7,cake,yucky,sarcastic,grad+subj+neg,approve,1
26560,D,8,cake,yucky,sarcastic,grad+subj+neg,mean,2
26560,D,9,cake,yucky,sarcastic,grad+subj+neg,nice,2
26560,D,10,gift,birthday,declarative,–grad–subj,approve,2
26560,D,11,gift,birthday,declarative,–grad–subj,mean,2
26560,D,12,gift,birthday,declarative,–grad–subj,nice,3
26560,D,13,bouquet,floral,sarcastic,–grad–subj,approve,1
26560,D,14,bouquet,floral,sarcastic,–grad–subj,mean,2
26560,D,15,bouquet,floral,sarcastic,–grad–subj,nice,3
26560,D,16,question,clever,declarative,grad+subj+pos,approve,2
26560,D,17,question,clever,declarative,grad+subj+pos,mean,2
26560,D,18,question,clever,declarative,grad+subj+pos,nice,5
26560,D,19,dish,tasty,sarcastic,grad+subj+pos,approve,2
26560,D,20,dish,tasty,sarcastic,grad+subj+pos,mean,2
26560,D,21,dish,tasty,sarcastic,grad+subj+pos,nice,5
26560,D,22,shirt,ugly,declarative,grad+subj+neg,approve,1
26560,D,23,shirt,ugly,declarative,grad+subj+neg,mean,2
26560,D,24,shirt,ugly,declarative,grad+subj+neg,nice,1
26560,D,25,story,boring,sarcastic,grad+subj+neg,approve,1
26560,D,26,story,boring,sarcastic,grad+subj+neg,mean,2
26560,D,27,story,boring,sarcastic,grad+subj+neg,nice,2
26560,D,28,tool,wooden,declarative,–grad–subj,approve,1
26560,D,29,tool,wooden,declarative,–grad–subj,mean,1
26560,D,30,tool,wooden,declarative,–grad–subj,nice,3
26560,D,31,hole,half-inch,sarcastic,–grad–subj,approve,1
26560,D,32,hole,half-inch,sarcastic,–grad–subj,mean,1
26560,D,33,hole,half-inch,sarcastic,–grad–subj,nice,3
26560,D,34,solution,helpful,declarative,grad+subj+pos,approve,2
26560,D,35,solution,helpful,declarative,grad+subj+pos,mean,2
26560,D,36,solution,helpful,declarative,grad+subj+pos,nice,4
26560,D,37,novel,easy,sarcastic,grad+subj+pos,approve,1
26560,D,38,novel,easy,sarcastic,grad+subj+pos,mean,1
26560,D,39,novel,easy,sarcastic,grad+subj+pos,nice,2
26560,D,40,video,foolish,declarative,grad+subj+neg,approve,1
26560,D,41,video,foolish,declarative,grad+subj+neg,mean,2
26560,D,42,video,foolish,declarative,grad+subj+neg,nice,3
31879,D,1,book,n/a,declarative,training1 neg,approve,1
31879,D,2,book,n/a,declarative,training1 neg,mean,2
31879,D,3,book,n/a,declarative,training1 neg,nice,3
31879,D,4,recital,n/a,declarative,training2 pos,approve,2
31879,D,5,recital,n/a,declarative,training2 pos,mean,2
31879,D,6,recital,n/a,declarative,training2 pos,nice,3
31879,D,7,cake,yucky,sarcastic,grad+subj+neg,approve,1
31879,D,8,cake,yucky,sarcastic,grad+subj+neg,mean,2
31879,D,9,cake,yucky,sarcastic,grad+subj+neg,nice,2
31879,D,10,gift,birthday,declarative,–grad–subj,approve,1
31879,D,11,gift,birthday,declarative,–grad–subj,mean,2
31879,D,12,gift,birthday,declarative,–grad–subj,nice,3
31879,D,13,bouquet,floral,sarcastic,–grad–subj,approve,1
31879,D,14,bouquet,floral,sarcastic,–grad–subj,mean,2
31879,D,15,bouquet,floral,sarcastic,–grad–subj,nice,3
31879,D,16,question,clever,declarative,grad+subj+pos,approve,2
31879,D,17,question,clever,declarative,grad+subj+pos,mean,2
31879,D,18,question,clever,declarative,grad+subj+pos,nice,3
31879,D,19,dish,tasty,sarcastic,grad+subj+pos,approve,2
31879,D,20,dish,tasty,sarcastic,grad+subj+pos,mean,2
31879,D,21,dish,tasty,sarcastic,grad+subj+pos,nice,3
31879,D,22,shirt,ugly,declarative,grad+subj+neg,approve,1
31879,D,23,shirt,ugly,declarative,grad+subj+neg,mean,2
31879,D,24,shirt,ugly,declarative,grad+subj+neg,nice,2
31879,D,25,story,boring,sarcastic,grad+subj+neg,approve,1
31879,D,26,story,boring,sarcastic,grad+subj+neg,mean,2
31879,D,27,story,boring,sarcastic,grad+subj+neg,nice,2
31879,D,28,tool,wooden,declarative,–grad–subj,approve,1
31879,D,29,tool,wooden,declarative,–grad–subj,mean,2
31879,D,30,tool,wooden,declarative,–grad–subj,nice,3
31879,D,31,hole,half-inch,sarcastic,–grad–subj,approve,1
31879,D,32,hole,half-inch,sarcastic,–grad–subj,mean,2
31879,D,33,hole,half-inch,sarcastic,–grad–subj,nice,3
31879,D,34,solution,helpful,declarative,grad+subj+pos,approve,2
31879,D,35,solution,helpful,declarative,grad+subj+pos,mean,2
31879,D,36,solution,helpful,declarative,grad+subj+pos,nice,3
31879,D,37,novel,easy,sarcastic,grad+subj+pos,approve,2
31879,D,38,novel,easy,sarcastic,grad+subj+pos,mean,2
31879,D,39,novel,easy,sarcastic,grad+subj+pos,nice,3
31879,D,40,video,foolish,declarative,grad+subj+neg,approve,1
31879,D,41,video,foolish,declarative,grad+subj+neg,mean,2
31879,D,42,video,foolish,declarative,grad+subj+neg,nice,2
32881,D,1,book,n/a,declarative,training1 neg,approve,1
32881,D,2,book,n/a,declarative,training1 neg,mean,2
