"","response","intonation","modifier_type","subject.ID","trial_object","probe_type","trial_modifier","group"
"1186","2","sarcastic","grad+subj+pos","30622","solution","nice","helpful","adults"
"1187","3","declarative","grad+subj+neg","30622","novel","nice","tricky","adults"
"1188","2","sarcastic","grad+subj+neg","30622","video","nice","foolish","adults"
"1189","4","declarative","–grad–subj","32128","cake","nice","lemon","adults"
"1190","4","sarcastic","–grad–subj","32128","gift","nice","birthday","adults"
"1191","4","declarative","grad+subj+pos","32128","bouquet","nice","pretty","adults"
"1192","2","sarcastic","grad+subj+pos","32128","question","nice","clever","adults"
"1193","1","declarative","grad+subj+neg","32128","dish","nice","nasty","adults"
"1194","1","sarcastic","grad+subj+neg","32128","shirt","nice","ugly","adults"
"1195","4","declarative","–grad–subj","32128","story","nice","bedtime","adults"
"1196","4","sarcastic","–grad–subj","32128","tool","nice","wooden","adults"
"1197","4","declarative","grad+subj+pos","32128","hole","nice","careful","adults"
"1198","2","sarcastic","grad+subj+pos","32128","solution","nice","helpful","adults"
"1199","4","declarative","grad+subj+neg","32128","novel","nice","tricky","adults"
"1200","2","sarcastic","grad+subj+neg","32128","video","nice","foolish","adults"
"1201","1","declarative","–grad–subj","29152","cake","nice","lemon","adults"
"1202","1","sarcastic","–grad–subj","29152","gift","nice","birthday","adults"
"1203","4","declarative","grad+subj+pos","29152","bouquet","nice","pretty","adults"
"1204","2","sarcastic","grad+subj+pos","29152","question","nice","clever","adults"
"1205","1","declarative","grad+subj+neg","29152","dish","nice","nasty","adults"
"1206","2","sarcastic","grad+subj+neg","29152","shirt","nice","ugly","adults"
"1207","3","declarative","–grad–subj","29152","story","nice","bedtime","adults"
"1208","1","sarcastic","–grad–subj","29152","tool","nice","wooden","adults"
"1209","4","declarative","grad+subj+pos","29152","hole","nice","careful","adults"
"1210","1","sarcastic","grad+subj+pos","29152","solution","nice","helpful","adults"
"1211","4","declarative","grad+subj+neg","29152","novel","nice","tricky","adults"
"1212","1","sarcastic","grad+subj+neg","29152","video","nice","foolish","adults"
"1213","2","declarative","–grad–subj","32728","cake","nice","lemon","adults"
"1214","1","sarcastic","–grad–subj","32728","gift","nice","birthday","adults"
"1215","4","declarative","grad+subj+pos","32728","bouquet","nice","pretty","adults"
"1216","1","sarcastic","grad+subj+pos","32728","question","nice","clever","adults"
"1217","1","declarative","grad+subj+neg","32728","dish","nice","nasty","adults"
"1218","2","sarcastic","grad+subj+neg","32728","shirt","nice","ugly","adults"
"1219","3","declarative","–grad–subj","32728","story","nice","bedtime","adults"
"1220","2","sarcastic","–grad–subj","32728","tool","nice","wooden","adults"
"1221","4","declarative","grad+subj+pos","32728","hole","nice","careful","adults"
"1222","1","sarcastic","grad+subj+pos","32728","solution","nice","helpful","adults"
"1223","4","declarative","grad+subj+neg","32728","novel","nice","tricky","adults"
"1224","2","sarcastic","grad+subj+neg","32728","video","nice","foolish","adults"
"1225","3","declarative","–grad–subj","31243","cake","nice","lemon","adults"
"1226","2","sarcastic","–grad–subj","31243","gift","nice","birthday","adults"
"1227","4","declarative","grad+subj+pos","31243","bouquet","nice","pretty","adults"
"1228","2","sarcastic","grad+subj+pos","31243","question","nice","clever","adults"
"1229","1","declarative","grad+subj+neg","31243","dish","nice","nasty","adults"
"1230","1","sarcastic","grad+subj+neg","31243","shirt","nice","ugly","adults"
"1231","3","declarative","–grad–subj","31243","story","nice","bedtime","adults"
"1232","1","sarcastic","–grad–subj","31243","tool","nice","wooden","adults"
"1233","3","declarative","grad+subj+pos","31243","hole","nice","careful","adults"
"1234","2","sarcastic","grad+subj+pos","31243","solution","nice","helpful","adults"
"1235","3","declarative","grad+subj+neg","31243","novel","nice","tricky","adults"
"1236","1","sarcastic","grad+subj+neg","31243","video","nice","foolish","adults"
"1237","4","declarative","–grad–subj","32980","cake","nice","lemon","adults"
"1238","2","sarcastic","–grad–subj","32980","gift","nice","birthday","adults"
"1239","3","declarative","grad+subj+pos","32980","bouquet","nice","pretty","adults"
"1240","4","sarcastic","grad+subj+pos","32980","question","nice","clever","adults"
"1241","2","declarative","grad+subj+neg","32980","dish","nice","nasty","adults"
"1242","2","sarcastic","grad+subj+neg","32980","shirt","nice","ugly","adults"
"1243","2","declarative","–grad–subj","32980","story","nice","bedtime","adults"
"1244","2","sarcastic","–grad–subj","32980","tool","nice","wooden","adults"
"1245","5","declarative","grad+subj+pos","32980","hole","nice","careful","adults"
"1246","5","sarcastic","grad+subj+pos","32980","solution","nice","helpful","adults"
"1247","4","declarative","grad+subj+neg","32980","novel","nice","tricky","adults"
"1248","3","sarcastic","grad+subj+neg","32980","video","nice","foolish","adults"
"1249","2","declarative","–grad–subj","31660","cake","nice","lemon","adults"
"1250","2","sarcastic","–grad–subj","31660","gift","nice","birthday","adults"
"1251","4","declarative","grad+subj+pos","31660","bouquet","nice","pretty","adults"
"1252","2","sarcastic","grad+subj+pos","31660","question","nice","clever","adults"
"1253","1","declarative","grad+subj+neg","31660","dish","nice","nasty","adults"
"1254","4","sarcastic","grad+subj+neg","31660","shirt","nice","ugly","adults"
"1255","3","declarative","–grad–subj","31660","story","nice","bedtime","adults"
"1256","2","sarcastic","–grad–subj","31660","tool","nice","wooden","adults"
"1257","3","declarative","grad+subj+pos","31660","hole","nice","careful","adults"
"1258","2","sarcastic","grad+subj+pos","31660","solution","nice","helpful","adults"
"1259","3","declarative","grad+subj+neg","31660","novel","nice","tricky","adults"
"1260","4","sarcastic","grad+subj+neg","31660","video","nice","foolish","adults"
"1261","3","declarative","–grad–subj","32548","cake","nice","lemon","adults"
"1262","3","sarcastic","–grad–subj","32548","gift","nice","birthday","adults"
"1263","3","declarative","grad+subj+pos","32548","bouquet","nice","pretty","adults"
"1264","2","sarcastic","grad+subj+pos","32548","question","nice","clever","adults"
"1265","3","declarative","grad+subj+neg","32548","dish","nice","nasty","adults"
"1266","3","sarcastic","grad+subj+neg","32548","shirt","nice","ugly","adults"
"1267","2","declarative","–grad–subj","32548","story","nice","bedtime","adults"
"1268","3","sarcastic","–grad–subj","32548","tool","nice","wooden","adults"
"1269","3","declarative","grad+subj+pos","32548","hole","nice","careful","adults"
"1270","3","sarcastic","grad+subj+pos","32548","solution","nice","helpful","adults"
"1271","3","declarative","grad+subj+neg","32548","novel","nice","tricky","adults"
"1272","3","sarcastic","grad+subj+neg","32548","video","nice","foolish","adults"
"1273","2","declarative","–grad–subj","33064","cake","nice","lemon","adults"
"1274","1","sarcastic","–grad–subj","33064","gift","nice","birthday","adults"
"1275","4","declarative","grad+subj+pos","33064","bouquet","nice","pretty","adults"
"1276","2","sarcastic","grad+subj+pos","33064","question","nice","clever","adults"
"1277","1","declarative","grad+subj+neg","33064","dish","nice","nasty","adults"
"1278","2","sarcastic","grad+subj+neg","33064","shirt","nice","ugly","adults"
"1279","3","declarative","–grad–subj","33064","story","nice","bedtime","adults"
"1280","2","sarcastic","–grad–subj","33064","tool","nice","wooden","adults"
"1281","4","declarative","grad+subj+pos","33064","hole","nice","careful","adults"
"1282","2","sarcastic","grad+subj+pos","33064","solution","nice","helpful","adults"
"1283","4","declarative","grad+subj+neg","33064","novel","nice","tricky","adults"
"1284","3","sarcastic","grad+subj+neg","33064","video","nice","foolish","adults"
"1285","3","declarative","–grad–subj","30382","cake","nice","lemon","adults"
"1286","2","sarcastic","–grad–subj","30382","gift","nice","birthday","adults"
"1287","4","declarative","grad+subj+pos","30382","bouquet","nice","pretty","adults"
"1288","3","sarcastic","grad+subj+pos","30382","question","nice","clever","adults"
"1289","1","declarative","grad+subj+neg","30382","dish","nice","nasty","adults"
"1290","1","sarcastic","grad+subj+neg","30382","shirt","nice","ugly","adults"
"1291","3","declarative","–grad–subj","30382","story","nice","bedtime","adults"
"1292","3","sarcastic","–grad–subj","30382","tool","nice","wooden","adults"
"1293","3","declarative","grad+subj+pos","30382","hole","nice","careful","adults"
"1294","3","sarcastic","grad+subj+pos","30382","solution","nice","helpful","adults"
"1295","3","declarative","grad+subj+neg","30382","novel","nice","tricky","adults"
"1296","2","sarcastic","grad+subj+neg","30382","video","nice","foolish","adults"
"1297","3","declarative","–grad–subj","28816","cake","nice","lemon","adults"
"1298","1","sarcastic","–grad–subj","28816","gift","nice","birthday","adults"
"1299","5","declarative","grad+subj+pos","28816","bouquet","nice","pretty","adults"
"1300","1","sarcastic","grad+subj+pos","28816","question","nice","clever","adults"
"1301","3","declarative","grad+subj+neg","28816","dish","nice","nasty","adults"
"1302","1","sarcastic","grad+subj+neg","28816","shirt","nice","ugly","adults"
"1303","3","declarative","–grad–subj","28816","story","nice","bedtime","adults"
"1304","1","sarcastic","–grad–subj","28816","tool","nice","wooden","adults"
"1305","4","declarative","grad+subj+pos","28816","hole","nice","careful","adults"
"1306","1","sarcastic","grad+subj+pos","28816","solution","nice","helpful","adults"
"1307","5","declarative","grad+subj+neg","28816","novel","nice","tricky","adults"
"1308","1","sarcastic","grad+subj+neg","28816","video","nice","foolish","adults"
"1309","2","declarative","–grad–subj","33736","cake","nice","lemon","adults"
"1310","1","sarcastic","–grad–subj","33736","gift","nice","birthday","adults"
"1311","4","declarative","grad+subj+pos","33736","bouquet","nice","pretty","adults"
"1312","2","sarcastic","grad+subj+pos","33736","question","nice","clever","adults"
"1313","1","declarative","grad+subj+neg","33736","dish","nice","nasty","adults"
"1314","1","sarcastic","grad+subj+neg","33736","shirt","nice","ugly","adults"
"1315","2","declarative","–grad–subj","33736","story","nice","bedtime","adults"
"1316","2","sarcastic","–grad–subj","33736","tool","nice","wooden","adults"
"1317","3","declarative","grad+subj+pos","33736","hole","nice","careful","adults"
"1318","1","sarcastic","grad+subj+pos","33736","solution","nice","helpful","adults"
"1319","3","declarative","grad+subj+neg","33736","novel","nice","tricky","adults"
"1320","2","sarcastic","grad+subj+neg","33736","video","nice","foolish","adults"
"1321","3","declarative","–grad–subj","33700","cake","nice","lemon","adults"
"1322","2","sarcastic","–grad–subj","33700","gift","nice","birthday","adults"
"1323","4","declarative","grad+subj+pos","33700","bouquet","nice","pretty","adults"
"1324","5","sarcastic","grad+subj+pos","33700","question","nice","clever","adults"
"1325","1","declarative","grad+subj+neg","33700","dish","nice","nasty","adults"
"1326","1","sarcastic","grad+subj+neg","33700","shirt","nice","ugly","adults"
"1327","3","declarative","–grad–subj","33700","story","nice","bedtime","adults"
"1328","2","sarcastic","–grad–subj","33700","tool","nice","wooden","adults"
"1329","4","declarative","grad+subj+pos","33700","hole","nice","careful","adults"
"1330","4","sarcastic","grad+subj+pos","33700","solution","nice","helpful","adults"
"1331","3","declarative","grad+subj+neg","33700","novel","nice","tricky","adults"
"1332","2","sarcastic","grad+subj+neg","33700","video","nice","foolish","adults"
"1333","4","declarative","–grad–subj","28744","cake","nice","lemon","adults"
"1334","1","sarcastic","–grad–subj","28744","gift","nice","birthday","adults"
"1335","4","declarative","grad+subj+pos","28744","bouquet","nice","pretty","adults"
"1336","5","sarcastic","grad+subj+pos","28744","question","nice","clever","adults"
"1337","2","declarative","grad+subj+neg","28744","dish","nice","nasty","adults"
"1338","3","sarcastic","grad+subj+neg","28744","shirt","nice","ugly","adults"
"1339","3","declarative","–grad–subj","28744","story","nice","bedtime","adults"
"1340","2","sarcastic","–grad–subj","28744","tool","nice","wooden","adults"
"1341","4","declarative","grad+subj+pos","28744","hole","nice","careful","adults"
"1342","4","sarcastic","grad+subj+pos","28744","solution","nice","helpful","adults"
"1343","5","declarative","grad+subj+neg","28744","novel","nice","tricky","adults"
"1344","2","sarcastic","grad+subj+neg","28744","video","nice","foolish","adults"
"1345","1","sarcastic","–grad–subj","33205","cake","nice","lemon","adults"
"1346","5","declarative","grad+subj+pos","33205","gift","nice","awesome","adults"
"1347","2","sarcastic","grad+subj+pos","33205","bouquet","nice","pretty","adults"
"1348","1","declarative","grad+subj+neg","33205","question","nice","silly","adults"
"1349","1","sarcastic","grad+subj+neg","33205","dish","nice","nasty","adults"
"1350","2","declarative","–grad–subj","33205","shirt","nice","spotted","adults"
"1351","1","sarcastic","–grad–subj","33205","story","nice","bedtime","adults"
"1352","2","declarative","grad+subj+pos","33205","tool","nice","useful","adults"
"1353","2","sarcastic","grad+subj+pos","33205","hole","nice","careful","adults"
"1354","2","declarative","grad+subj+neg","33205","solution","nice","bossy","adults"
"1355","2","sarcastic","grad+subj+neg","33205","novel","nice","tricky","adults"
"1356","2","declarative","–grad–subj","33205","video","nice","tiktok","adults"
"1357","4","sarcastic","–grad–subj","32071","cake","nice","lemon","adults"
"1358","4","declarative","grad+subj+pos","32071","gift","nice","awesome","adults"
"1359","5","sarcastic","grad+subj+pos","32071","bouquet","nice","pretty","adults"
"1360","2","declarative","grad+subj+neg","32071","question","nice","silly","adults"
"1361","4","sarcastic","grad+subj+neg","32071","dish","nice","nasty","adults"
"1362","3","declarative","–grad–subj","32071","shirt","nice","spotted","adults"
"1363","2","sarcastic","–grad–subj","32071","story","nice","bedtime","adults"
"1364","4","declarative","grad+subj+pos","32071","tool","nice","useful","adults"
"1365","4","sarcastic","grad+subj+pos","32071","hole","nice","careful","adults"
"1366","2","declarative","grad+subj+neg","32071","solution","nice","bossy","adults"
"1367","2","sarcastic","grad+subj+neg","32071","novel","nice","tricky","adults"
"1368","2","declarative","–grad–subj","32071","video","nice","tiktok","adults"
"1369","3","sarcastic","–grad–subj","30142","cake","nice","lemon","adults"
"1370","3","declarative","grad+subj+pos","30142","gift","nice","awesome","adults"
"1371","4","sarcastic","grad+subj+pos","30142","bouquet","nice","pretty","adults"
"1372","1","declarative","grad+subj+neg","30142","question","nice","silly","adults"
"1373","3","sarcastic","grad+subj+neg","30142","dish","nice","nasty","adults"
"1374","2","declarative","–grad–subj","30142","shirt","nice","spotted","adults"
"1375","2","sarcastic","–grad–subj","30142","story","nice","bedtime","adults"
"1376","1","declarative","grad+subj+pos","30142","tool","nice","useful","adults"
"1377","3","sarcastic","grad+subj+pos","30142","hole","nice","careful","adults"
"1378","3","declarative","grad+subj+neg","30142","solution","nice","bossy","adults"
"1379","2","sarcastic","grad+subj+neg","30142","novel","nice","tricky","adults"
"1380","1","declarative","–grad–subj","30142","video","nice","tiktok","adults"
"1381","4","sarcastic","–grad–subj","31933","cake","nice","lemon","adults"
"1382","4","declarative","grad+subj+pos","31933","gift","nice","awesome","adults"
"1383","5","sarcastic","grad+subj+pos","31933","bouquet","nice","pretty","adults"
"1384","2","declarative","grad+subj+neg","31933","question","nice","silly","adults"
"1385","1","sarcastic","grad+subj+neg","31933","dish","nice","nasty","adults"
"1386","4","declarative","–grad–subj","31933","shirt","nice","spotted","adults"
"1387","3","sarcastic","–grad–subj","31933","story","nice","bedtime","adults"
"1388","5","declarative","grad+subj+pos","31933","tool","nice","useful","adults"
"1389","3","sarcastic","grad+subj+pos","31933","hole","nice","careful","adults"
"1390","2","declarative","grad+subj+neg","31933","solution","nice","bossy","adults"
"1391","4","sarcastic","grad+subj+neg","31933","novel","nice","tricky","adults"
"1392","3","declarative","–grad–subj","31933","video","nice","tiktok","adults"
"1393","2","sarcastic","–grad–subj","31552","cake","nice","lemon","adults"
"1394","4","declarative","grad+subj+pos","31552","gift","nice","awesome","adults"
"1395","2","sarcastic","grad+subj+pos","31552","bouquet","nice","pretty","adults"
"1396","2","declarative","grad+subj+neg","31552","question","nice","silly","adults"
"1397","1","sarcastic","grad+subj+neg","31552","dish","nice","nasty","adults"
"1398","4","declarative","–grad–subj","31552","shirt","nice","spotted","adults"
"1399","2","sarcastic","–grad–subj","31552","story","nice","bedtime","adults"
"1400","4","declarative","grad+subj+pos","31552","tool","nice","useful","adults"
"1401","2","sarcastic","grad+subj+pos","31552","hole","nice","careful","adults"
"1402","1","declarative","grad+subj+neg","31552","solution","nice","bossy","adults"
"1403","1","sarcastic","grad+subj+neg","31552","novel","nice","tricky","adults"
"1404","4","declarative","–grad–subj","31552","video","nice","tiktok","adults"
"1405","2","sarcastic","–grad–subj","31552","cake","nice","lemon","adults"
"1406","4","declarative","grad+subj+pos","31552","gift","nice","awesome","adults"
"1407","2","sarcastic","grad+subj+pos","31552","bouquet","nice","pretty","adults"
"1408","1","declarative","grad+subj+neg","31552","question","nice","silly","adults"
"1409","1","sarcastic","grad+subj+neg","31552","dish","nice","nasty","adults"
"1410","2","declarative","–grad–subj","31552","shirt","nice","spotted","adults"
"1411","2","sarcastic","–grad–subj","31552","story","nice","bedtime","adults"
"1412","4","declarative","grad+subj+pos","31552","tool","nice","useful","adults"
"1413","4","sarcastic","grad+subj+pos","31552","hole","nice","careful","adults"
"1414","1","declarative","grad+subj+neg","31552","solution","nice","bossy","adults"
"1415","1","sarcastic","grad+subj+neg","31552","novel","nice","tricky","adults"
"1416","2","declarative","–grad–subj","31552","video","nice","tiktok","adults"
"1417","3","sarcastic","–grad–subj","28213","cake","nice","lemon","adults"
"1418","4","declarative","grad+subj+pos","28213","gift","nice","awesome","adults"
"1419","5","sarcastic","grad+subj+pos","28213","bouquet","nice","pretty","adults"
"1420","4","declarative","grad+subj+neg","28213","question","nice","silly","adults"
"1421","1","sarcastic","grad+subj+neg","28213","dish","nice","nasty","adults"
"1422","2","declarative","–grad–subj","28213","shirt","nice","spotted","adults"
"1423","2","sarcastic","–grad–subj","28213","story","nice","bedtime","adults"
"1424","2","declarative","grad+subj+pos","28213","tool","nice","useful","adults"
"1425","4","sarcastic","grad+subj+pos","28213","hole","nice","careful","adults"
"1426","2","declarative","grad+subj+neg","28213","solution","nice","bossy","adults"
"1427","3","sarcastic","grad+subj+neg","28213","novel","nice","tricky","adults"
"1428","3","declarative","–grad–subj","28213","video","nice","tiktok","adults"
"1429","2","sarcastic","–grad–subj","32056","cake","nice","lemon","adults"
"1430","5","declarative","grad+subj+pos","32056","gift","nice","awesome","adults"
"1431","5","sarcastic","grad+subj+pos","32056","bouquet","nice","pretty","adults"
"1432","2","declarative","grad+subj+neg","32056","question","nice","silly","adults"
"1433","2","sarcastic","grad+subj+neg","32056","dish","nice","nasty","adults"
"1434","3","declarative","–grad–subj","32056","shirt","nice","spotted","adults"
"1435","3","sarcastic","–grad–subj","32056","story","nice","bedtime","adults"
"1436","5","declarative","grad+subj+pos","32056","tool","nice","useful","adults"
"1437","3","sarcastic","grad+subj+pos","32056","hole","nice","careful","adults"
"1438","2","declarative","grad+subj+neg","32056","solution","nice","bossy","adults"
"1439","2","sarcastic","grad+subj+neg","32056","novel","nice","tricky","adults"
"1440","3","declarative","–grad–subj","32056","video","nice","tiktok","adults"
"1441","3","sarcastic","–grad–subj","32023","cake","nice","lemon","adults"
"1442","3","declarative","grad+subj+pos","32023","gift","nice","awesome","adults"
"1443","3","sarcastic","grad+subj+pos","32023","bouquet","nice","pretty","adults"
"1444","3","declarative","grad+subj+neg","32023","question","nice","silly","adults"
"1445","4","sarcastic","grad+subj+neg","32023","dish","nice","nasty","adults"
"1446","4","declarative","–grad–subj","32023","shirt","nice","spotted","adults"
"1447","4","sarcastic","–grad–subj","32023","story","nice","bedtime","adults"
"1448","4","declarative","grad+subj+pos","32023","tool","nice","useful","adults"
"1449","4","sarcastic","grad+subj+pos","32023","hole","nice","careful","adults"
"1450","4","declarative","grad+subj+neg","32023","solution","nice","bossy","adults"
"1451","4","sarcastic","grad+subj+neg","32023","novel","nice","tricky","adults"
"1452","5","declarative","–grad–subj","32023","video","nice","tiktok","adults"
"1453","4","sarcastic","–grad–subj","32023","cake","nice","lemon","adults"
"1454","4","declarative","grad+subj+pos","32023","gift","nice","awesome","adults"
"1455","4","sarcastic","grad+subj+pos","32023","bouquet","nice","pretty","adults"
"1456","4","declarative","grad+subj+neg","32023","question","nice","silly","adults"
"1457","4","sarcastic","grad+subj+neg","32023","dish","nice","nasty","adults"
"1458","4","declarative","–grad–subj","32023","shirt","nice","spotted","adults"
"1459","4","sarcastic","–grad–subj","32023","story","nice","bedtime","adults"
"1460","4","declarative","grad+subj+pos","32023","tool","nice","useful","adults"
"1461","4","sarcastic","grad+subj+pos","32023","hole","nice","careful","adults"
"1462","4","declarative","grad+subj+neg","32023","solution","nice","bossy","adults"
"1463","4","sarcastic","grad+subj+neg","32023","novel","nice","tricky","adults"
"1464","4","declarative","–grad–subj","32023","video","nice","tiktok","adults"
"1465","4","sarcastic","–grad–subj","30184","cake","nice","lemon","adults"
"1466","5","declarative","grad+subj+pos","30184","gift","nice","awesome","adults"
"1467","5","sarcastic","grad+subj+pos","30184","bouquet","nice","pretty","adults"
"1468","2","declarative","grad+subj+neg","30184","question","nice","silly","adults"
"1469","2","sarcastic","grad+subj+neg","30184","dish","nice","nasty","adults"
"1470","3","declarative","–grad–subj","30184","shirt","nice","spotted","adults"
"1471","4","sarcastic","–grad–subj","30184","story","nice","bedtime","adults"
"1472","5","declarative","grad+subj+pos","30184","tool","nice","useful","adults"
"1473","4","sarcastic","grad+subj+pos","30184","hole","nice","careful","adults"
"1474","3","declarative","grad+subj+neg","30184","solution","nice","bossy","adults"
"1475","3","sarcastic","grad+subj+neg","30184","novel","nice","tricky","adults"
"1476","4","declarative","–grad–subj","30184","video","nice","tiktok","adults"
"1477","3","sarcastic","–grad–subj","30184","cake","nice","lemon","adults"
"1478","5","declarative","grad+subj+pos","30184","gift","nice","awesome","adults"
"1479","5","sarcastic","grad+subj+pos","30184","bouquet","nice","pretty","adults"
"1480","3","declarative","grad+subj+neg","30184","question","nice","silly","adults"
"1481","4","sarcastic","grad+subj+neg","30184","dish","nice","nasty","adults"
"1482","4","declarative","–grad–subj","30184","shirt","nice","spotted","adults"
"1483","3","sarcastic","–grad–subj","30184","story","nice","bedtime","adults"
"1484","4","declarative","grad+subj+pos","30184","tool","nice","useful","adults"
"1485","4","sarcastic","grad+subj+pos","30184","hole","nice","careful","adults"
"1486","3","declarative","grad+subj+neg","30184","solution","nice","bossy","adults"
"1487","3","sarcastic","grad+subj+neg","30184","novel","nice","tricky","adults"
"1488","3","declarative","–grad–subj","30184","video","nice","tiktok","adults"
"1489","3","sarcastic","–grad–subj","33682","cake","nice","lemon","adults"
"1490","4","declarative","grad+subj+pos","33682","gift","nice","awesome","adults"
"1491","4","sarcastic","grad+subj+pos","33682","bouquet","nice","pretty","adults"
"1492","2","declarative","grad+subj+neg","33682","question","nice","silly","adults"
"1493","2","sarcastic","grad+subj+neg","33682","dish","nice","nasty","adults"
"1494","3","declarative","–grad–subj","33682","shirt","nice","spotted","adults"
"1495","2","sarcastic","–grad–subj","33682","story","nice","bedtime","adults"
"1496","3","declarative","grad+subj+pos","33682","tool","nice","useful","adults"
"1497","3","sarcastic","grad+subj+pos","33682","hole","nice","careful","adults"
"1498","2","declarative","grad+subj+neg","33682","solution","nice","bossy","adults"
"1499","2","sarcastic","grad+subj+neg","33682","novel","nice","tricky","adults"
"1500","3","declarative","–grad–subj","33682","video","nice","tiktok","adults"
"1501","2","sarcastic","–grad–subj","30328","cake","nice","lemon","adults"
"1502","4","declarative","grad+subj+pos","30328","gift","nice","awesome","adults"
"1503","4","sarcastic","grad+subj+pos","30328","bouquet","nice","pretty","adults"
"1504","2","declarative","grad+subj+neg","30328","question","nice","silly","adults"
"1505","2","sarcastic","grad+subj+neg","30328","dish","nice","nasty","adults"
"1506","3","declarative","–grad–subj","30328","shirt","nice","spotted","adults"
"1507","3","sarcastic","–grad–subj","30328","story","nice","bedtime","adults"
"1508","4","declarative","grad+subj+pos","30328","tool","nice","useful","adults"
"1509","3","sarcastic","grad+subj+pos","30328","hole","nice","careful","adults"
"1510","2","declarative","grad+subj+neg","30328","solution","nice","bossy","adults"
"1511","3","sarcastic","grad+subj+neg","30328","novel","nice","tricky","adults"
"1512","3","declarative","–grad–subj","30328","video","nice","tiktok","adults"
"1513","2","sarcastic","–grad–subj","33634","cake","nice","lemon","adults"
"1514","4","declarative","grad+subj+pos","33634","gift","nice","awesome","adults"
"1515","4","sarcastic","grad+subj+pos","33634","bouquet","nice","pretty","adults"
"1516","2","declarative","grad+subj+neg","33634","question","nice","silly","adults"
"1517","1","sarcastic","grad+subj+neg","33634","dish","nice","nasty","adults"
"1518","2","declarative","–grad–subj","33634","shirt","nice","spotted","adults"
"1519","2","sarcastic","–grad–subj","33634","story","nice","bedtime","adults"
"1520","4","declarative","grad+subj+pos","33634","tool","nice","useful","adults"
"1521","4","sarcastic","grad+subj+pos","33634","hole","nice","careful","adults"
"1522","2","declarative","grad+subj+neg","33634","solution","nice","bossy","adults"
"1523","4","sarcastic","grad+subj+neg","33634","novel","nice","tricky","adults"
"1524","1","declarative","–grad–subj","33634","video","nice","tiktok","adults"
"1525","1","sarcastic","–grad–subj","31852","cake","nice","lemon","adults"
"1526","5","declarative","grad+subj+pos","31852","gift","nice","awesome","adults"
"1527","3","sarcastic","grad+subj+pos","31852","bouquet","nice","pretty","adults"
"1528","3","declarative","grad+subj+neg","31852","question","nice","silly","adults"
"1529","1","sarcastic","grad+subj+neg","31852","dish","nice","nasty","adults"
"1530","4","declarative","–grad–subj","31852","shirt","nice","spotted","adults"
"1531","4","sarcastic","–grad–subj","31852","story","nice","bedtime","adults"
"1532","3","declarative","grad+subj+pos","31852","tool","nice","useful","adults"
"1533","4","sarcastic","grad+subj+pos","31852","hole","nice","careful","adults"
"1534","2","declarative","grad+subj+neg","31852","solution","nice","bossy","adults"
"1535","2","sarcastic","grad+subj+neg","31852","novel","nice","tricky","adults"
"1536","3","declarative","–grad–subj","31852","video","nice","tiktok","adults"
"1537","4","sarcastic","–grad–subj","32659","cake","nice","lemon","adults"
"1538","5","declarative","grad+subj+pos","32659","gift","nice","awesome","adults"
"1539","5","sarcastic","grad+subj+pos","32659","bouquet","nice","pretty","adults"
"1540","2","declarative","grad+subj+neg","32659","question","nice","silly","adults"
"1541","1","sarcastic","grad+subj+neg","32659","dish","nice","nasty","adults"
"1542","4","declarative","–grad–subj","32659","shirt","nice","spotted","adults"
"1543","2","sarcastic","–grad–subj","32659","story","nice","bedtime","adults"
"1544","4","declarative","grad+subj+pos","32659","tool","nice","useful","adults"
"1545","5","sarcastic","grad+subj+pos","32659","hole","nice","careful","adults"
"1546","2","declarative","grad+subj+neg","32659","solution","nice","bossy","adults"
"1547","5","sarcastic","grad+subj+neg","32659","novel","nice","tricky","adults"
"1548","4","declarative","–grad–subj","32659","video","nice","tiktok","adults"
"1549","1","sarcastic","–grad–subj","33694","cake","nice","lemon","adults"
"1550","3","declarative","grad+subj+pos","33694","gift","nice","awesome","adults"
"1551","3","sarcastic","grad+subj+pos","33694","bouquet","nice","pretty","adults"
"1552","2","declarative","grad+subj+neg","33694","question","nice","silly","adults"
"1553","2","sarcastic","grad+subj+neg","33694","dish","nice","nasty","adults"
"1554","3","declarative","–grad–subj","33694","shirt","nice","spotted","adults"
"1555","3","sarcastic","–grad–subj","33694","story","nice","bedtime","adults"
"1556","4","declarative","grad+subj+pos","33694","tool","nice","useful","adults"
"1557","3","sarcastic","grad+subj+pos","33694","hole","nice","careful","adults"
"1558","3","declarative","grad+subj+neg","33694","solution","nice","bossy","adults"
"1559","3","sarcastic","grad+subj+neg","33694","novel","nice","tricky","adults"
"1560","3","declarative","–grad–subj","33694","video","nice","tiktok","adults"
"1561","2","sarcastic","–grad–subj","33694","cake","nice","lemon","adults"
"1562","2","declarative","grad+subj+pos","33694","gift","nice","awesome","adults"
"1563","2","sarcastic","grad+subj+pos","33694","bouquet","nice","pretty","adults"
"1564","2","declarative","grad+subj+neg","33694","question","nice","silly","adults"
"1565","2","sarcastic","grad+subj+neg","33694","dish","nice","nasty","adults"
"1566","2","declarative","–grad–subj","33694","shirt","nice","spotted","adults"
"1567","1","sarcastic","–grad–subj","33694","story","nice","bedtime","adults"
"1568","3","declarative","grad+subj+pos","33694","tool","nice","useful","adults"
"1569","3","sarcastic","grad+subj+pos","33694","hole","nice","careful","adults"
"1570","2","declarative","grad+subj+neg","33694","solution","nice","bossy","adults"
