"","response","intonation","modifier_type","subject.ID","trial_object","probe_type","trial_modifier","group"
"594","1","declarative","grad+subj+pos","33727","shirt","mean","lovely","adults"
"595","1","sarcastic","grad+subj+pos","33727","story","mean","funny","adults"
"596","1","declarative","grad+subj+neg","33727","tool","mean","useless","adults"
"597","1","sarcastic","grad+subj+neg","33727","hole","mean","careless","adults"
"598","1","declarative","–grad–subj","33727","solution","mean","partial","adults"
"599","1","sarcastic","–grad–subj","33727","novel","mean","fiction","adults"
"600","1","declarative","grad+subj+pos","33727","video","mean","witty","adults"
"601","1","declarative","grad+subj+neg","31687","cake","mean","yucky","adults"
"602","1","sarcastic","grad+subj+neg","31687","gift","mean","awful","adults"
"603","0","declarative","–grad–subj","31687","bouquet","mean","floral","adults"
"604","1","sarcastic","–grad–subj","31687","question","mean","review","adults"
"605","1","declarative","grad+subj+pos","31687","dish","mean","tasty","adults"
"606","1","sarcastic","grad+subj+pos","31687","shirt","mean","lovely","adults"
"607","1","declarative","grad+subj+neg","31687","story","mean","boring","adults"
"608","1","sarcastic","grad+subj+neg","31687","tool","mean","useless","adults"
"609","1","declarative","–grad–subj","31687","hole","mean","half-inch","adults"
"610","1","sarcastic","–grad–subj","31687","solution","mean","partial","adults"
"611","1","declarative","grad+subj+pos","31687","novel","mean","easy","adults"
"612","1","sarcastic","grad+subj+pos","31687","video","mean","witty","adults"
"613","1","declarative","grad+subj+neg","31969","cake","mean","yucky","adults"
"614","1","sarcastic","grad+subj+neg","31969","gift","mean","awful","adults"
"615","1","declarative","–grad–subj","31969","bouquet","mean","floral","adults"
"616","1","sarcastic","–grad–subj","31969","question","mean","review","adults"
"617","1","declarative","grad+subj+pos","31969","dish","mean","tasty","adults"
"618","1","sarcastic","grad+subj+pos","31969","shirt","mean","lovely","adults"
"619","1","declarative","grad+subj+neg","31969","story","mean","boring","adults"
"620","1","sarcastic","grad+subj+neg","31969","tool","mean","useless","adults"
"621","1","declarative","–grad–subj","31969","hole","mean","half-inch","adults"
"622","1","sarcastic","–grad–subj","31969","solution","mean","partial","adults"
"623","1","declarative","grad+subj+pos","31969","novel","mean","easy","adults"
"624","1","sarcastic","grad+subj+pos","31969","video","mean","witty","adults"
"625","1","declarative","grad+subj+neg","31372","cake","mean","yucky","adults"
"626","1","sarcastic","grad+subj+neg","31372","gift","mean","awful","adults"
"627","1","declarative","–grad–subj","31372","bouquet","mean","floral","adults"
"628","1","sarcastic","–grad–subj","31372","question","mean","review","adults"
"629","1","declarative","grad+subj+pos","31372","dish","mean","tasty","adults"
"630","1","sarcastic","grad+subj+pos","31372","shirt","mean","lovely","adults"
"631","1","declarative","grad+subj+neg","31372","story","mean","boring","adults"
"632","1","sarcastic","grad+subj+neg","31372","tool","mean","useless","adults"
"633","1","declarative","–grad–subj","31372","hole","mean","half-inch","adults"
"634","1","sarcastic","–grad–subj","31372","solution","mean","partial","adults"
"635","1","declarative","grad+subj+pos","31372","novel","mean","easy","adults"
"636","1","sarcastic","grad+subj+pos","31372","video","mean","witty","adults"
"637","1","declarative","grad+subj+neg","33151","cake","mean","yucky","adults"
"638","0","sarcastic","grad+subj+neg","33151","gift","mean","awful","adults"
"639","1","declarative","–grad–subj","33151","bouquet","mean","floral","adults"
"640","1","sarcastic","–grad–subj","33151","question","mean","review","adults"
"641","1","declarative","grad+subj+pos","33151","dish","mean","tasty","adults"
"642","0","sarcastic","grad+subj+pos","33151","shirt","mean","lovely","adults"
"643","1","declarative","grad+subj+neg","33151","story","mean","boring","adults"
"644","0","sarcastic","grad+subj+neg","33151","tool","mean","useless","adults"
"645","1","declarative","–grad–subj","33151","hole","mean","half-inch","adults"
"646","1","sarcastic","–grad–subj","33151","solution","mean","partial","adults"
"647","1","declarative","grad+subj+pos","33151","novel","mean","easy","adults"
"648","1","sarcastic","grad+subj+pos","33151","video","mean","witty","adults"
"649","1","declarative","grad+subj+neg","31855","cake","mean","yucky","adults"
"650","0","sarcastic","grad+subj+neg","31855","gift","mean","awful","adults"
"651","1","declarative","–grad–subj","31855","bouquet","mean","floral","adults"
"652","1","sarcastic","–grad–subj","31855","question","mean","review","adults"
"653","0","declarative","grad+subj+pos","31855","dish","mean","tasty","adults"
"654","1","sarcastic","grad+subj+pos","31855","shirt","mean","lovely","adults"
"655","1","declarative","grad+subj+neg","31855","story","mean","boring","adults"
"656","1","sarcastic","grad+subj+neg","31855","tool","mean","useless","adults"
"657","1","declarative","–grad–subj","31855","hole","mean","half-inch","adults"
"658","1","sarcastic","–grad–subj","31855","solution","mean","partial","adults"
"659","1","declarative","grad+subj+pos","31855","novel","mean","easy","adults"
"660","1","sarcastic","grad+subj+pos","31855","video","mean","witty","adults"
"661","1","declarative","grad+subj+neg","31573","cake","mean","yucky","adults"
"662","1","sarcastic","grad+subj+neg","31573","gift","mean","awful","adults"
"663","1","declarative","–grad–subj","31573","bouquet","mean","floral","adults"
"664","1","sarcastic","–grad–subj","31573","question","mean","review","adults"
"665","0","declarative","grad+subj+pos","31573","dish","mean","tasty","adults"
"666","1","sarcastic","grad+subj+pos","31573","shirt","mean","lovely","adults"
"667","1","declarative","grad+subj+neg","31573","story","mean","boring","adults"
"668","1","sarcastic","grad+subj+neg","31573","tool","mean","useless","adults"
"669","1","declarative","–grad–subj","31573","hole","mean","half-inch","adults"
"670","1","sarcastic","–grad–subj","31573","solution","mean","partial","adults"
"671","1","declarative","grad+subj+pos","31573","novel","mean","easy","adults"
"672","1","sarcastic","grad+subj+pos","31573","video","mean","witty","adults"
"673","1","declarative","grad+subj+neg","208001768","cake","mean","yucky","adults"
"674","1","sarcastic","grad+subj+neg","208001768","gift","mean","awful","adults"
"675","1","declarative","–grad–subj","208001768","bouquet","mean","floral","adults"
"676","1","sarcastic","–grad–subj","208001768","question","mean","review","adults"
"677","0","declarative","grad+subj+pos","208001768","dish","mean","tasty","adults"
"678","0","sarcastic","grad+subj+pos","208001768","shirt","mean","lovely","adults"
"679","1","declarative","grad+subj+neg","208001768","story","mean","boring","adults"
"680","0","sarcastic","grad+subj+neg","208001768","tool","mean","useless","adults"
"681","1","declarative","–grad–subj","208001768","hole","mean","half-inch","adults"
"682","1","sarcastic","–grad–subj","208001768","solution","mean","partial","adults"
"683","1","declarative","grad+subj+pos","208001768","novel","mean","easy","adults"
"684","0","sarcastic","grad+subj+pos","208001768","video","mean","witty","adults"
"685","1","declarative","grad+subj+neg","31597","cake","mean","yucky","adults"
"686","1","sarcastic","grad+subj+neg","31597","gift","mean","awful","adults"
"687","0","declarative","–grad–subj","31597","bouquet","mean","floral","adults"
"688","0","sarcastic","–grad–subj","31597","question","mean","review","adults"
"689","1","declarative","grad+subj+pos","31597","dish","mean","tasty","adults"
"690","1","sarcastic","grad+subj+pos","31597","shirt","mean","lovely","adults"
"691","1","declarative","grad+subj+neg","31597","story","mean","boring","adults"
"692","1","sarcastic","grad+subj+neg","31597","tool","mean","useless","adults"
"693","1","declarative","–grad–subj","31597","hole","mean","half-inch","adults"
"694","1","sarcastic","–grad–subj","31597","solution","mean","partial","adults"
"695","1","declarative","grad+subj+pos","31597","novel","mean","easy","adults"
"696","0","sarcastic","grad+subj+pos","31597","video","mean","witty","adults"
"697","1","declarative","grad+subj+neg","32422","cake","mean","yucky","adults"
"698","1","sarcastic","grad+subj+neg","32422","gift","mean","awful","adults"
"699","0","declarative","–grad–subj","32422","bouquet","mean","floral","adults"
"700","1","sarcastic","–grad–subj","32422","question","mean","review","adults"
"701","1","declarative","grad+subj+pos","32422","dish","mean","tasty","adults"
"702","0","sarcastic","grad+subj+pos","32422","shirt","mean","lovely","adults"
"703","1","declarative","grad+subj+neg","32422","story","mean","boring","adults"
"704","1","sarcastic","grad+subj+neg","32422","tool","mean","useless","adults"
"705","1","declarative","–grad–subj","32422","hole","mean","half-inch","adults"
"706","1","sarcastic","–grad–subj","32422","solution","mean","partial","adults"
"707","1","declarative","grad+subj+pos","32422","novel","mean","easy","adults"
"708","1","sarcastic","grad+subj+pos","32422","video","mean","witty","adults"
"709","0","declarative","grad+subj+neg","32254","cake","mean","yucky","adults"
"710","0","sarcastic","grad+subj+neg","32254","gift","mean","awful","adults"
"711","1","declarative","–grad–subj","32254","bouquet","mean","floral","adults"
"712","1","sarcastic","–grad–subj","32254","question","mean","review","adults"
"713","1","declarative","grad+subj+pos","32254","dish","mean","tasty","adults"
"714","1","sarcastic","grad+subj+pos","32254","shirt","mean","lovely","adults"
"715","1","declarative","grad+subj+neg","32254","story","mean","boring","adults"
"716","1","sarcastic","grad+subj+neg","32254","tool","mean","useless","adults"
"717","1","declarative","–grad–subj","32254","hole","mean","half-inch","adults"
"718","0","sarcastic","–grad–subj","32254","solution","mean","partial","adults"
"719","1","declarative","grad+subj+pos","32254","novel","mean","easy","adults"
"720","0","sarcastic","grad+subj+pos","32254","video","mean","witty","adults"
"721","1","declarative","grad+subj+neg","29308","cake","mean","yucky","adults"
"722","1","sarcastic","grad+subj+neg","29308","gift","mean","awful","adults"
"723","0","declarative","–grad–subj","29308","bouquet","mean","floral","adults"
"724","1","sarcastic","–grad–subj","29308","question","mean","review","adults"
"725","1","declarative","grad+subj+pos","29308","dish","mean","tasty","adults"
"726","0","sarcastic","grad+subj+pos","29308","shirt","mean","lovely","adults"
"727","1","declarative","grad+subj+neg","29308","story","mean","boring","adults"
"728","0","sarcastic","grad+subj+neg","29308","tool","mean","useless","adults"
"729","1","declarative","–grad–subj","29308","hole","mean","half-inch","adults"
"730","1","sarcastic","–grad–subj","29308","solution","mean","partial","adults"
"731","1","declarative","grad+subj+pos","29308","novel","mean","easy","adults"
"732","1","sarcastic","grad+subj+pos","29308","video","mean","witty","adults"
"733","0","declarative","grad+subj+neg","32791","cake","mean","yucky","adults"
"734","0","sarcastic","grad+subj+neg","32791","gift","mean","awful","adults"
"735","1","declarative","–grad–subj","32791","bouquet","mean","floral","adults"
"736","1","sarcastic","–grad–subj","32791","question","mean","review","adults"
"737","1","declarative","grad+subj+pos","32791","dish","mean","tasty","adults"
"738","0","sarcastic","grad+subj+pos","32791","shirt","mean","lovely","adults"
"739","1","declarative","grad+subj+neg","32791","story","mean","boring","adults"
"740","1","sarcastic","grad+subj+neg","32791","tool","mean","useless","adults"
"741","1","declarative","–grad–subj","32791","hole","mean","half-inch","adults"
"742","1","sarcastic","–grad–subj","32791","solution","mean","partial","adults"
"743","1","declarative","grad+subj+pos","32791","novel","mean","easy","adults"
"744","1","sarcastic","grad+subj+pos","32791","video","mean","witty","adults"
"745","1","declarative","grad+subj+neg","33655","cake","mean","yucky","adults"
"746","1","sarcastic","grad+subj+neg","33655","gift","mean","awful","adults"
"747","1","declarative","–grad–subj","33655","bouquet","mean","floral","adults"
"748","1","sarcastic","–grad–subj","33655","question","mean","review","adults"
"749","1","declarative","grad+subj+pos","33655","dish","mean","tasty","adults"
"750","0","sarcastic","grad+subj+pos","33655","shirt","mean","lovely","adults"
"751","1","declarative","grad+subj+neg","33655","story","mean","boring","adults"
"752","1","sarcastic","grad+subj+neg","33655","tool","mean","useless","adults"
"753","1","declarative","–grad–subj","33655","hole","mean","half-inch","adults"
"754","1","sarcastic","–grad–subj","33655","solution","mean","partial","adults"
"755","1","declarative","grad+subj+pos","33655","novel","mean","easy","adults"
"756","1","sarcastic","grad+subj+pos","33655","video","mean","witty","adults"
"757","1","declarative","grad+subj+neg","32782","cake","mean","yucky","adults"
"758","1","sarcastic","grad+subj+neg","32782","gift","mean","awful","adults"
"759","0","declarative","–grad–subj","32782","bouquet","mean","floral","adults"
"760","1","sarcastic","–grad–subj","32782","question","mean","review","adults"
"761","1","declarative","grad+subj+pos","32782","dish","mean","tasty","adults"
"762","1","sarcastic","grad+subj+pos","32782","shirt","mean","lovely","adults"
"763","1","declarative","grad+subj+neg","32782","story","mean","boring","adults"
"764","1","sarcastic","grad+subj+neg","32782","tool","mean","useless","adults"
"765","0","declarative","–grad–subj","32782","hole","mean","half-inch","adults"
"766","1","sarcastic","–grad–subj","32782","solution","mean","partial","adults"
"767","0","declarative","grad+subj+pos","32782","novel","mean","easy","adults"
"768","0","sarcastic","grad+subj+pos","32782","video","mean","witty","adults"
"769","1","declarative","grad+subj+neg","33679","cake","mean","yucky","adults"
"770","0","sarcastic","grad+subj+neg","33679","gift","mean","awful","adults"
"771","1","declarative","–grad–subj","33679","bouquet","mean","floral","adults"
"772","0","sarcastic","–grad–subj","33679","question","mean","review","adults"
"773","1","declarative","grad+subj+pos","33679","dish","mean","tasty","adults"
"774","0","sarcastic","grad+subj+pos","33679","shirt","mean","lovely","adults"
"775","1","declarative","grad+subj+neg","33679","story","mean","boring","adults"
"776","0","sarcastic","grad+subj+neg","33679","tool","mean","useless","adults"
"777","1","declarative","–grad–subj","33679","hole","mean","half-inch","adults"
"778","1","sarcastic","–grad–subj","33679","solution","mean","partial","adults"
"779","1","declarative","grad+subj+pos","33679","novel","mean","easy","adults"
"780","0","sarcastic","grad+subj+pos","33679","video","mean","witty","adults"
"781","1","declarative","grad+subj+neg","nk889","cake","mean","yucky","adults"
"782","1","sarcastic","grad+subj+neg","nk889","gift","mean","awful","adults"
"783","1","declarative","–grad–subj","nk889","bouquet","mean","floral","adults"
"784","1","sarcastic","–grad–subj","nk889","question","mean","review","adults"
"785","1","declarative","grad+subj+pos","nk889","dish","mean","tasty","adults"
"786","1","sarcastic","grad+subj+pos","nk889","shirt","mean","lovely","adults"
"787","1","declarative","grad+subj+neg","nk889","story","mean","boring","adults"
"788","1","sarcastic","grad+subj+neg","nk889","tool","mean","useless","adults"
"789","1","declarative","–grad–subj","nk889","hole","mean","half-inch","adults"
"790","1","sarcastic","–grad–subj","nk889","solution","mean","partial","adults"
"791","1","declarative","grad+subj+pos","nk889","novel","mean","easy","adults"
"792","1","sarcastic","grad+subj+pos","nk889","video","mean","witty","adults"
"793","1","declarative","grad+subj+neg","32887","cake","mean","yucky","adults"
"794","1","sarcastic","grad+subj+neg","32887","gift","mean","awful","adults"
"795","1","declarative","–grad–subj","32887","bouquet","mean","floral","adults"
"796","1","sarcastic","–grad–subj","32887","question","mean","review","adults"
"797","1","declarative","grad+subj+pos","32887","dish","mean","tasty","adults"
"798","1","sarcastic","grad+subj+pos","32887","shirt","mean","lovely","adults"
"799","1","declarative","grad+subj+neg","32887","story","mean","boring","adults"
"800","1","sarcastic","grad+subj+neg","32887","tool","mean","useless","adults"
"801","1","declarative","–grad–subj","32887","hole","mean","half-inch","adults"
"802","1","sarcastic","–grad–subj","32887","solution","mean","partial","adults"
"803","1","declarative","grad+subj+pos","32887","novel","mean","easy","adults"
"804","0","sarcastic","grad+subj+pos","32887","video","mean","witty","adults"
"805","1","declarative","grad+subj+neg","33649","cake","mean","yucky","adults"
"806","0","sarcastic","grad+subj+neg","33649","gift","mean","awful","adults"
"807","1","declarative","–grad–subj","33649","bouquet","mean","floral","adults"
"808","1","sarcastic","–grad–subj","33649","question","mean","review","adults"
"809","1","declarative","grad+subj+pos","33649","dish","mean","tasty","adults"
"810","0","sarcastic","grad+subj+pos","33649","shirt","mean","lovely","adults"
"811","1","declarative","grad+subj+neg","33649","story","mean","boring","adults"
"812","1","sarcastic","grad+subj+neg","33649","tool","mean","useless","adults"
"813","1","declarative","–grad–subj","33649","hole","mean","half-inch","adults"
"814","1","sarcastic","–grad–subj","33649","solution","mean","partial","adults"
"815","1","declarative","grad+subj+pos","33649","novel","mean","easy","adults"
"816","1","sarcastic","grad+subj+pos","33649","video","mean","witty","adults"
"817","1","declarative","grad+subj+neg","33442","cake","mean","yucky","adults"
"818","1","sarcastic","grad+subj+neg","33442","gift","mean","awful","adults"
"819","1","declarative","–grad–subj","33442","bouquet","mean","floral","adults"
"820","1","sarcastic","–grad–subj","33442","question","mean","review","adults"
"821","1","declarative","grad+subj+pos","33442","dish","mean","tasty","adults"
"822","0","sarcastic","grad+subj+pos","33442","shirt","mean","lovely","adults"
"823","1","declarative","grad+subj+neg","33442","story","mean","boring","adults"
"824","1","sarcastic","grad+subj+neg","33442","tool","mean","useless","adults"
"825","1","declarative","–grad–subj","33442","hole","mean","half-inch","adults"
"826","1","sarcastic","–grad–subj","33442","solution","mean","partial","adults"
"827","1","declarative","grad+subj+pos","33442","novel","mean","easy","adults"
"828","0","sarcastic","grad+subj+pos","33442","video","mean","witty","adults"
"829","1","declarative","grad+subj+neg","33739","cake","mean","yucky","adults"
"830","1","sarcastic","grad+subj+neg","33739","gift","mean","awful","adults"
"831","1","declarative","–grad–subj","33739","bouquet","mean","floral","adults"
"832","1","sarcastic","–grad–subj","33739","question","mean","review","adults"
"833","1","declarative","grad+subj+pos","33739","dish","mean","tasty","adults"
"834","1","sarcastic","grad+subj+pos","33739","shirt","mean","lovely","adults"
"835","1","declarative","grad+subj+neg","33739","story","mean","boring","adults"
"836","1","sarcastic","grad+subj+neg","33739","tool","mean","useless","adults"
"837","1","declarative","–grad–subj","33739","hole","mean","half-inch","adults"
"838","1","sarcastic","–grad–subj","33739","solution","mean","partial","adults"
"839","1","declarative","grad+subj+pos","33739","novel","mean","easy","adults"
"840","1","sarcastic","grad+subj+pos","33739","video","mean","witty","adults"
"841","1","declarative","grad+subj+neg","jn736","cake","mean","yucky","adults"
"842","1","sarcastic","grad+subj+neg","jn736","gift","mean","awful","adults"
"843","1","declarative","–grad–subj","jn736","bouquet","mean","floral","adults"
"844","1","sarcastic","–grad–subj","jn736","question","mean","review","adults"
"845","1","declarative","grad+subj+pos","jn736","dish","mean","tasty","adults"
"846","0","sarcastic","grad+subj+pos","jn736","shirt","mean","lovely","adults"
"847","1","declarative","grad+subj+neg","jn736","story","mean","boring","adults"
"848","1","sarcastic","grad+subj+neg","jn736","tool","mean","useless","adults"
"849","1","declarative","–grad–subj","jn736","hole","mean","half-inch","adults"
"850","1","sarcastic","–grad–subj","jn736","solution","mean","partial","adults"
"851","1","declarative","grad+subj+pos","jn736","novel","mean","easy","adults"
"852","1","sarcastic","grad+subj+pos","jn736","video","mean","witty","adults"
"853","1","sarcastic","grad+subj+neg","26560","cake","mean","yucky","adults"
"854","1","declarative","–grad–subj","26560","gift","mean","birthday","adults"
"855","1","sarcastic","–grad–subj","26560","bouquet","mean","floral","adults"
"856","1","declarative","grad+subj+pos","26560","question","mean","clever","adults"
"857","1","sarcastic","grad+subj+pos","26560","dish","mean","tasty","adults"
"858","1","declarative","grad+subj+neg","26560","shirt","mean","ugly","adults"
"859","1","sarcastic","grad+subj+neg","26560","story","mean","boring","adults"
"860","0","declarative","–grad–subj","26560","tool","mean","wooden","adults"
"861","0","sarcastic","–grad–subj","26560","hole","mean","half-inch","adults"
"862","1","declarative","grad+subj+pos","26560","solution","mean","helpful","adults"
"863","0","sarcastic","grad+subj+pos","26560","novel","mean","easy","adults"
"864","1","declarative","grad+subj+neg","26560","video","mean","foolish","adults"
"865","1","sarcastic","grad+subj+neg","31879","cake","mean","yucky","adults"
"866","1","declarative","–grad–subj","31879","gift","mean","birthday","adults"
"867","1","sarcastic","–grad–subj","31879","bouquet","mean","floral","adults"
"868","1","declarative","grad+subj+pos","31879","question","mean","clever","adults"
"869","1","sarcastic","grad+subj+pos","31879","dish","mean","tasty","adults"
"870","1","declarative","grad+subj+neg","31879","shirt","mean","ugly","adults"
"871","1","sarcastic","grad+subj+neg","31879","story","mean","boring","adults"
"872","1","declarative","–grad–subj","31879","tool","mean","wooden","adults"
"873","1","sarcastic","–grad–subj","31879","hole","mean","half-inch","adults"
"874","1","declarative","grad+subj+pos","31879","solution","mean","helpful","adults"
"875","1","sarcastic","grad+subj+pos","31879","novel","mean","easy","adults"
"876","1","declarative","grad+subj+neg","31879","video","mean","foolish","adults"
"877","1","sarcastic","grad+subj+neg","32881","cake","mean","yucky","adults"
"878","1","declarative","–grad–subj","32881","gift","mean","birthday","adults"
"879","1","sarcastic","–grad–subj","32881","bouquet","mean","floral","adults"
"880","1","declarative","grad+subj+pos","32881","question","mean","clever","adults"
"881","1","sarcastic","grad+subj+pos","32881","dish","mean","tasty","adults"
"882","1","declarative","grad+subj+neg","32881","shirt","mean","ugly","adults"
"883","1","sarcastic","grad+subj+neg","32881","story","mean","boring","adults"
"884","1","declarative","–grad–subj","32881","tool","mean","wooden","adults"
"885","1","sarcastic","–grad–subj","32881","hole","mean","half-inch","adults"
"886","1","declarative","grad+subj+pos","32881","solution","mean","helpful","adults"
"887","0","sarcastic","grad+subj+pos","32881","novel","mean","easy","adults"
"888","1","declarative","grad+subj+neg","32881","video","mean","foolish","adults"
"889","0","sarcastic","grad+subj+neg","26941","cake","mean","yucky","adults"
"890","1","declarative","–grad–subj","26941","gift","mean","birthday","adults"
"891","1","sarcastic","–grad–subj","26941","bouquet","mean","floral","adults"
"892","1","declarative","grad+subj+pos","26941","question","mean","clever","adults"
"893","1","sarcastic","grad+subj+pos","26941","dish","mean","tasty","adults"
"894","1","declarative","grad+subj+neg","26941","shirt","mean","ugly","adults"
"895","1","sarcastic","grad+subj+neg","26941","story","mean","boring","adults"
"896","1","declarative","–grad–subj","26941","tool","mean","wooden","adults"
"897","1","sarcastic","–grad–subj","26941","hole","mean","half-inch","adults"
"898","1","declarative","grad+subj+pos","26941","solution","mean","helpful","adults"
"899","1","sarcastic","grad+subj+pos","26941","novel","mean","easy","adults"
"900","1","declarative","grad+subj+neg","26941","video","mean","foolish","adults"
"901","1","sarcastic","grad+subj+neg","28975","cake","mean","yucky","adults"
"902","1","declarative","–grad–subj","28975","gift","mean","birthday","adults"
"903","1","sarcastic","–grad–subj","28975","bouquet","mean","floral","adults"
"904","1","declarative","grad+subj+pos","28975","question","mean","clever","adults"
"905","1","sarcastic","grad+subj+pos","28975","dish","mean","tasty","adults"
"906","1","declarative","grad+subj+neg","28975","shirt","mean","ugly","adults"
"907","1","sarcastic","grad+subj+neg","28975","story","mean","boring","adults"
"908","1","declarative","–grad–subj","28975","tool","mean","wooden","adults"
"909","1","sarcastic","–grad–subj","28975","hole","mean","half-inch","adults"
"910","1","declarative","grad+subj+pos","28975","solution","mean","helpful","adults"
"911","1","sarcastic","grad+subj+pos","28975","novel","mean","easy","adults"
"912","1","declarative","grad+subj+neg","28975","video","mean","foolish","adults"
"913","1","sarcastic","grad+subj+neg","31672","cake","mean","yucky","adults"
"914","0","declarative","–grad–subj","31672","gift","mean","birthday","adults"
"915","1","sarcastic","–grad–subj","31672","bouquet","mean","floral","adults"
"916","1","declarative","grad+subj+pos","31672","question","mean","clever","adults"
"917","1","sarcastic","grad+subj+pos","31672","dish","mean","tasty","adults"
"918","1","declarative","grad+subj+neg","31672","shirt","mean","ugly","adults"
"919","1","sarcastic","grad+subj+neg","31672","story","mean","boring","adults"
"920","1","declarative","–grad–subj","31672","tool","mean","wooden","adults"
"921","1","sarcastic","–grad–subj","31672","hole","mean","half-inch","adults"
"922","1","declarative","grad+subj+pos","31672","solution","mean","helpful","adults"
"923","1","sarcastic","grad+subj+pos","31672","novel","mean","easy","adults"
"924","1","declarative","grad+subj+neg","31672","video","mean","foolish","adults"
"925","1","sarcastic","grad+subj+neg","32812","cake","mean","yucky","adults"
"926","1","declarative","–grad–subj","32812","gift","mean","birthday","adults"
"927","1","sarcastic","–grad–subj","32812","bouquet","mean","floral","adults"
"928","0","declarative","grad+subj+pos","32812","question","mean","clever","adults"
"929","1","sarcastic","grad+subj+pos","32812","dish","mean","tasty","adults"
"930","1","declarative","grad+subj+neg","32812","shirt","mean","ugly","adults"
"931","0","sarcastic","grad+subj+neg","32812","story","mean","boring","adults"
"932","1","declarative","–grad–subj","32812","tool","mean","wooden","adults"
"933","1","sarcastic","–grad–subj","32812","hole","mean","half-inch","adults"
"934","1","declarative","grad+subj+pos","32812","solution","mean","helpful","adults"
"935","1","sarcastic","grad+subj+pos","32812","novel","mean","easy","adults"
"936","1","declarative","grad+subj+neg","32812","video","mean","foolish","adults"
"937","1","sarcastic","grad+subj+neg","31801","cake","mean","yucky","adults"
"938","1","declarative","–grad–subj","31801","gift","mean","birthday","adults"
"939","0","sarcastic","–grad–subj","31801","bouquet","mean","floral","adults"
"940","1","declarative","grad+subj+pos","31801","question","mean","clever","adults"
"941","0","sarcastic","grad+subj+pos","31801","dish","mean","tasty","adults"
"942","1","declarative","grad+subj+neg","31801","shirt","mean","ugly","adults"
"943","0","sarcastic","grad+subj+neg","31801","story","mean","boring","adults"
"944","1","declarative","–grad–subj","31801","tool","mean","wooden","adults"
"945","1","sarcastic","–grad–subj","31801","hole","mean","half-inch","adults"
"946","1","declarative","grad+subj+pos","31801","solution","mean","helpful","adults"
"947","1","sarcastic","grad+subj+pos","31801","novel","mean","easy","adults"
"948","1","declarative","grad+subj+neg","31801","video","mean","foolish","adults"
"949","1","sarcastic","grad+subj+neg","30607","cake","mean","yucky","adults"
"950","0","declarative","–grad–subj","30607","gift","mean","birthday","adults"
"951","0","sarcastic","–grad–subj","30607","bouquet","mean","floral","adults"
"952","1","declarative","grad+subj+pos","30607","question","mean","clever","adults"
"953","1","sarcastic","grad+subj+pos","30607","dish","mean","tasty","adults"
"954","1","declarative","grad+subj+neg","30607","shirt","mean","ugly","adults"
"955","1","sarcastic","grad+subj+neg","30607","story","mean","boring","adults"
"956","0","declarative","–grad–subj","30607","tool","mean","wooden","adults"
"957","0","sarcastic","–grad–subj","30607","hole","mean","half-inch","adults"
"958","1","declarative","grad+subj+pos","30607","solution","mean","helpful","adults"
"959","0","sarcastic","grad+subj+pos","30607","novel","mean","easy","adults"
"960","1","declarative","grad+subj+neg","30607","video","mean","foolish","adults"
"961","1","sarcastic","grad+subj+neg","30391","cake","mean","yucky","adults"
"962","1","declarative","–grad–subj","30391","gift","mean","birthday","adults"
"963","1","sarcastic","–grad–subj","30391","bouquet","mean","floral","adults"
"964","1","declarative","grad+subj+pos","30391","question","mean","clever","adults"
"965","1","sarcastic","grad+subj+pos","30391","dish","mean","tasty","adults"
"966","1","declarative","grad+subj+neg","30391","shirt","mean","ugly","adults"
"967","1","sarcastic","grad+subj+neg","30391","story","mean","boring","adults"
"968","1","declarative","–grad–subj","30391","tool","mean","wooden","adults"
"969","1","sarcastic","–grad–subj","30391","hole","mean","half-inch","adults"
"970","1","declarative","grad+subj+pos","30391","solution","mean","helpful","adults"
"971","1","sarcastic","grad+subj+pos","30391","novel","mean","easy","adults"
"972","1","declarative","grad+subj+neg","30391","video","mean","foolish","adults"
"973","1","sarcastic","grad+subj+neg","26167","cake","mean","yucky","adults"
"974","1","declarative","–grad–subj","26167","gift","mean","birthday","adults"
"975","1","sarcastic","–grad–subj","26167","bouquet","mean","floral","adults"
"976","1","declarative","grad+subj+pos","26167","question","mean","clever","adults"
"977","0","sarcastic","grad+subj+pos","26167","dish","mean","tasty","adults"
"978","1","declarative","grad+subj+neg","26167","shirt","mean","ugly","adults"
"979","1","sarcastic","grad+subj+neg","26167","story","mean","boring","adults"
"980","0","declarative","–grad–subj","26167","tool","mean","wooden","adults"
"981","1","sarcastic","–grad–subj","26167","hole","mean","half-inch","adults"
"982","1","declarative","grad+subj+pos","26167","solution","mean","helpful","adults"
"983","0","sarcastic","grad+subj+pos","26167","novel","mean","easy","adults"
"984","1","declarative","grad+subj+neg","26167","video","mean","foolish","adults"
"985","1","sarcastic","grad+subj+neg","32590","cake","mean","yucky","adults"
"986","1","declarative","–grad–subj","32590","gift","mean","birthday","adults"
"987","1","sarcastic","–grad–subj","32590","bouquet","mean","floral","adults"
"988","1","declarative","grad+subj+pos","32590","question","mean","clever","adults"
"989","1","sarcastic","grad+subj+pos","32590","dish","mean","tasty","adults"
"990","1","declarative","grad+subj+neg","32590","shirt","mean","ugly","adults"
"991","1","sarcastic","grad+subj+neg","32590","story","mean","boring","adults"
"992","0","declarative","–grad–subj","32590","tool","mean","wooden","adults"
"993","0","sarcastic","–grad–subj","32590","hole","mean","half-inch","adults"
