"","response","intonation","modifier_type","subject.ID","trial_object","probe_type","trial_modifier","group"
"624","0","sarcastic","grad+subj+pos","31969","video","approve","witty","adults"
"625","0","declarative","grad+subj+neg","31372","cake","approve","yucky","adults"
"626","0","sarcastic","grad+subj+neg","31372","gift","approve","awful","adults"
"627","1","declarative","–grad–subj","31372","bouquet","approve","floral","adults"
"628","0","sarcastic","–grad–subj","31372","question","approve","review","adults"
"629","1","declarative","grad+subj+pos","31372","dish","approve","tasty","adults"
"630","1","sarcastic","grad+subj+pos","31372","shirt","approve","lovely","adults"
"631","0","declarative","grad+subj+neg","31372","story","approve","boring","adults"
"632","0","sarcastic","grad+subj+neg","31372","tool","approve","useless","adults"
"633","0","declarative","–grad–subj","31372","hole","approve","half-inch","adults"
"634","0","sarcastic","–grad–subj","31372","solution","approve","partial","adults"
"635","0","declarative","grad+subj+pos","31372","novel","approve","easy","adults"
"636","0","sarcastic","grad+subj+pos","31372","video","approve","witty","adults"
"637","0","declarative","grad+subj+neg","33151","cake","approve","yucky","adults"
"638","0","sarcastic","grad+subj+neg","33151","gift","approve","awful","adults"
"639","1","declarative","–grad–subj","33151","bouquet","approve","floral","adults"
"640","0","sarcastic","–grad–subj","33151","question","approve","review","adults"
"641","1","declarative","grad+subj+pos","33151","dish","approve","tasty","adults"
"642","0","sarcastic","grad+subj+pos","33151","shirt","approve","lovely","adults"
"643","0","declarative","grad+subj+neg","33151","story","approve","boring","adults"
"644","0","sarcastic","grad+subj+neg","33151","tool","approve","useless","adults"
"645","1","declarative","–grad–subj","33151","hole","approve","half-inch","adults"
"646","0","sarcastic","–grad–subj","33151","solution","approve","partial","adults"
"647","0","declarative","grad+subj+pos","33151","novel","approve","easy","adults"
"648","1","sarcastic","grad+subj+pos","33151","video","approve","witty","adults"
"649","0","declarative","grad+subj+neg","31855","cake","approve","yucky","adults"
"650","1","sarcastic","grad+subj+neg","31855","gift","approve","awful","adults"
"651","0","declarative","–grad–subj","31855","bouquet","approve","floral","adults"
"652","0","sarcastic","–grad–subj","31855","question","approve","review","adults"
"653","0","declarative","grad+subj+pos","31855","dish","approve","tasty","adults"
"654","1","sarcastic","grad+subj+pos","31855","shirt","approve","lovely","adults"
"655","0","declarative","grad+subj+neg","31855","story","approve","boring","adults"
"656","0","sarcastic","grad+subj+neg","31855","tool","approve","useless","adults"
"657","0","declarative","–grad–subj","31855","hole","approve","half-inch","adults"
"658","0","sarcastic","–grad–subj","31855","solution","approve","partial","adults"
"659","0","declarative","grad+subj+pos","31855","novel","approve","easy","adults"
"660","0","sarcastic","grad+subj+pos","31855","video","approve","witty","adults"
"661","0","declarative","grad+subj+neg","31573","cake","approve","yucky","adults"
"662","0","sarcastic","grad+subj+neg","31573","gift","approve","awful","adults"
"663","1","declarative","–grad–subj","31573","bouquet","approve","floral","adults"
"664","0","sarcastic","–grad–subj","31573","question","approve","review","adults"
"665","1","declarative","grad+subj+pos","31573","dish","approve","tasty","adults"
"666","1","sarcastic","grad+subj+pos","31573","shirt","approve","lovely","adults"
"667","0","declarative","grad+subj+neg","31573","story","approve","boring","adults"
"668","0","sarcastic","grad+subj+neg","31573","tool","approve","useless","adults"
"669","0","declarative","–grad–subj","31573","hole","approve","half-inch","adults"
"670","1","sarcastic","–grad–subj","31573","solution","approve","partial","adults"
"671","0","declarative","grad+subj+pos","31573","novel","approve","easy","adults"
"672","1","sarcastic","grad+subj+pos","31573","video","approve","witty","adults"
"673","0","declarative","grad+subj+neg","208001768","cake","approve","yucky","adults"
"674","0","sarcastic","grad+subj+neg","208001768","gift","approve","awful","adults"
"675","0","declarative","–grad–subj","208001768","bouquet","approve","floral","adults"
"676","0","sarcastic","–grad–subj","208001768","question","approve","review","adults"
"677","1","declarative","grad+subj+pos","208001768","dish","approve","tasty","adults"
"678","0","sarcastic","grad+subj+pos","208001768","shirt","approve","lovely","adults"
"679","0","declarative","grad+subj+neg","208001768","story","approve","boring","adults"
"680","0","sarcastic","grad+subj+neg","208001768","tool","approve","useless","adults"
"681","0","declarative","–grad–subj","208001768","hole","approve","half-inch","adults"
"682","1","sarcastic","–grad–subj","208001768","solution","approve","partial","adults"
"683","0","declarative","grad+subj+pos","208001768","novel","approve","easy","adults"
"684","0","sarcastic","grad+subj+pos","208001768","video","approve","witty","adults"
"685","0","declarative","grad+subj+neg","31597","cake","approve","yucky","adults"
"686","0","sarcastic","grad+subj+neg","31597","gift","approve","awful","adults"
"687","0","declarative","–grad–subj","31597","bouquet","approve","floral","adults"
"688","0","sarcastic","–grad–subj","31597","question","approve","review","adults"
"689","1","declarative","grad+subj+pos","31597","dish","approve","tasty","adults"
"690","1","sarcastic","grad+subj+pos","31597","shirt","approve","lovely","adults"
"691","0","declarative","grad+subj+neg","31597","story","approve","boring","adults"
"692","0","sarcastic","grad+subj+neg","31597","tool","approve","useless","adults"
"693","1","declarative","–grad–subj","31597","hole","approve","half-inch","adults"
"694","1","sarcastic","–grad–subj","31597","solution","approve","partial","adults"
"695","1","declarative","grad+subj+pos","31597","novel","approve","easy","adults"
"696","0","sarcastic","grad+subj+pos","31597","video","approve","witty","adults"
"697","0","declarative","grad+subj+neg","32422","cake","approve","yucky","adults"
"698","0","sarcastic","grad+subj+neg","32422","gift","approve","awful","adults"
"699","0","declarative","–grad–subj","32422","bouquet","approve","floral","adults"
"700","0","sarcastic","–grad–subj","32422","question","approve","review","adults"
"701","1","declarative","grad+subj+pos","32422","dish","approve","tasty","adults"
"702","1","sarcastic","grad+subj+pos","32422","shirt","approve","lovely","adults"
"703","0","declarative","grad+subj+neg","32422","story","approve","boring","adults"
"704","0","sarcastic","grad+subj+neg","32422","tool","approve","useless","adults"
"705","0","declarative","–grad–subj","32422","hole","approve","half-inch","adults"
"706","0","sarcastic","–grad–subj","32422","solution","approve","partial","adults"
"707","1","declarative","grad+subj+pos","32422","novel","approve","easy","adults"
"708","0","sarcastic","grad+subj+pos","32422","video","approve","witty","adults"
"709","0","declarative","grad+subj+neg","32254","cake","approve","yucky","adults"
"710","0","sarcastic","grad+subj+neg","32254","gift","approve","awful","adults"
"711","0","declarative","–grad–subj","32254","bouquet","approve","floral","adults"
"712","1","sarcastic","–grad–subj","32254","question","approve","review","adults"
"713","1","declarative","grad+subj+pos","32254","dish","approve","tasty","adults"
"714","1","sarcastic","grad+subj+pos","32254","shirt","approve","lovely","adults"
"715","0","declarative","grad+subj+neg","32254","story","approve","boring","adults"
"716","0","sarcastic","grad+subj+neg","32254","tool","approve","useless","adults"
"717","0","declarative","–grad–subj","32254","hole","approve","half-inch","adults"
"718","1","sarcastic","–grad–subj","32254","solution","approve","partial","adults"
"719","0","declarative","grad+subj+pos","32254","novel","approve","easy","adults"
"720","1","sarcastic","grad+subj+pos","32254","video","approve","witty","adults"
"721","0","declarative","grad+subj+neg","29308","cake","approve","yucky","adults"
"722","0","sarcastic","grad+subj+neg","29308","gift","approve","awful","adults"
"723","0","declarative","–grad–subj","29308","bouquet","approve","floral","adults"
"724","0","sarcastic","–grad–subj","29308","question","approve","review","adults"
"725","1","declarative","grad+subj+pos","29308","dish","approve","tasty","adults"
"726","1","sarcastic","grad+subj+pos","29308","shirt","approve","lovely","adults"
"727","0","declarative","grad+subj+neg","29308","story","approve","boring","adults"
"728","0","sarcastic","grad+subj+neg","29308","tool","approve","useless","adults"
"729","0","declarative","–grad–subj","29308","hole","approve","half-inch","adults"
"730","0","sarcastic","–grad–subj","29308","solution","approve","partial","adults"
"731","0","declarative","grad+subj+pos","29308","novel","approve","easy","adults"
"732","1","sarcastic","grad+subj+pos","29308","video","approve","witty","adults"
"733","0","declarative","grad+subj+neg","32791","cake","approve","yucky","adults"
"734","0","sarcastic","grad+subj+neg","32791","gift","approve","awful","adults"
"735","0","declarative","–grad–subj","32791","bouquet","approve","floral","adults"
"736","0","sarcastic","–grad–subj","32791","question","approve","review","adults"
"737","0","declarative","grad+subj+pos","32791","dish","approve","tasty","adults"
"738","0","sarcastic","grad+subj+pos","32791","shirt","approve","lovely","adults"
"739","1","declarative","grad+subj+neg","32791","story","approve","boring","adults"
"740","0","sarcastic","grad+subj+neg","32791","tool","approve","useless","adults"
"741","0","declarative","–grad–subj","32791","hole","approve","half-inch","adults"
"742","0","sarcastic","–grad–subj","32791","solution","approve","partial","adults"
"743","0","declarative","grad+subj+pos","32791","novel","approve","easy","adults"
"744","1","sarcastic","grad+subj+pos","32791","video","approve","witty","adults"
"745","0","declarative","grad+subj+neg","33655","cake","approve","yucky","adults"
"746","0","sarcastic","grad+subj+neg","33655","gift","approve","awful","adults"
"747","0","declarative","–grad–subj","33655","bouquet","approve","floral","adults"
"748","0","sarcastic","–grad–subj","33655","question","approve","review","adults"
"749","1","declarative","grad+subj+pos","33655","dish","approve","tasty","adults"
"750","0","sarcastic","grad+subj+pos","33655","shirt","approve","lovely","adults"
"751","0","declarative","grad+subj+neg","33655","story","approve","boring","adults"
"752","0","sarcastic","grad+subj+neg","33655","tool","approve","useless","adults"
"753","0","declarative","–grad–subj","33655","hole","approve","half-inch","adults"
"754","0","sarcastic","–grad–subj","33655","solution","approve","partial","adults"
"755","0","declarative","grad+subj+pos","33655","novel","approve","easy","adults"
"756","1","sarcastic","grad+subj+pos","33655","video","approve","witty","adults"
"757","0","declarative","grad+subj+neg","32782","cake","approve","yucky","adults"
"758","0","sarcastic","grad+subj+neg","32782","gift","approve","awful","adults"
"759","0","declarative","–grad–subj","32782","bouquet","approve","floral","adults"
"760","0","sarcastic","–grad–subj","32782","question","approve","review","adults"
"761","1","declarative","grad+subj+pos","32782","dish","approve","tasty","adults"
"762","1","sarcastic","grad+subj+pos","32782","shirt","approve","lovely","adults"
"763","0","declarative","grad+subj+neg","32782","story","approve","boring","adults"
"764","0","sarcastic","grad+subj+neg","32782","tool","approve","useless","adults"
"765","0","declarative","–grad–subj","32782","hole","approve","half-inch","adults"
"766","0","sarcastic","–grad–subj","32782","solution","approve","partial","adults"
"767","0","declarative","grad+subj+pos","32782","novel","approve","easy","adults"
"768","0","sarcastic","grad+subj+pos","32782","video","approve","witty","adults"
"769","0","declarative","grad+subj+neg","33679","cake","approve","yucky","adults"
"770","0","sarcastic","grad+subj+neg","33679","gift","approve","awful","adults"
"771","1","declarative","–grad–subj","33679","bouquet","approve","floral","adults"
"772","0","sarcastic","–grad–subj","33679","question","approve","review","adults"
"773","1","declarative","grad+subj+pos","33679","dish","approve","tasty","adults"
"774","0","sarcastic","grad+subj+pos","33679","shirt","approve","lovely","adults"
"775","0","declarative","grad+subj+neg","33679","story","approve","boring","adults"
"776","0","sarcastic","grad+subj+neg","33679","tool","approve","useless","adults"
"777","1","declarative","–grad–subj","33679","hole","approve","half-inch","adults"
"778","0","sarcastic","–grad–subj","33679","solution","approve","partial","adults"
"779","0","declarative","grad+subj+pos","33679","novel","approve","easy","adults"
"780","0","sarcastic","grad+subj+pos","33679","video","approve","witty","adults"
"781","0","declarative","grad+subj+neg","nk889","cake","approve","yucky","adults"
"782","0","sarcastic","grad+subj+neg","nk889","gift","approve","awful","adults"
"783","1","declarative","–grad–subj","nk889","bouquet","approve","floral","adults"
"784","0","sarcastic","–grad–subj","nk889","question","approve","review","adults"
"785","1","declarative","grad+subj+pos","nk889","dish","approve","tasty","adults"
"786","1","sarcastic","grad+subj+pos","nk889","shirt","approve","lovely","adults"
"787","0","declarative","grad+subj+neg","nk889","story","approve","boring","adults"
"788","0","sarcastic","grad+subj+neg","nk889","tool","approve","useless","adults"
"789","1","declarative","–grad–subj","nk889","hole","approve","half-inch","adults"
"790","0","sarcastic","–grad–subj","nk889","solution","approve","partial","adults"
"791","1","declarative","grad+subj+pos","nk889","novel","approve","easy","adults"
"792","0","sarcastic","grad+subj+pos","nk889","video","approve","witty","adults"
"793","0","declarative","grad+subj+neg","32887","cake","approve","yucky","adults"
"794","0","sarcastic","grad+subj+neg","32887","gift","approve","awful","adults"
"795","1","declarative","–grad–subj","32887","bouquet","approve","floral","adults"
"796","0","sarcastic","–grad–subj","32887","question","approve","review","adults"
"797","1","declarative","grad+subj+pos","32887","dish","approve","tasty","adults"
"798","1","sarcastic","grad+subj+pos","32887","shirt","approve","lovely","adults"
"799","0","declarative","grad+subj+neg","32887","story","approve","boring","adults"
"800","0","sarcastic","grad+subj+neg","32887","tool","approve","useless","adults"
"801","0","declarative","–grad–subj","32887","hole","approve","half-inch","adults"
"802","0","sarcastic","–grad–subj","32887","solution","approve","partial","adults"
"803","0","declarative","grad+subj+pos","32887","novel","approve","easy","adults"
"804","0","sarcastic","grad+subj+pos","32887","video","approve","witty","adults"
"805","0","declarative","grad+subj+neg","33649","cake","approve","yucky","adults"
"806","1","sarcastic","grad+subj+neg","33649","gift","approve","awful","adults"
"807","1","declarative","–grad–subj","33649","bouquet","approve","floral","adults"
"808","0","sarcastic","–grad–subj","33649","question","approve","review","adults"
"809","1","declarative","grad+subj+pos","33649","dish","approve","tasty","adults"
"810","1","sarcastic","grad+subj+pos","33649","shirt","approve","lovely","adults"
"811","0","declarative","grad+subj+neg","33649","story","approve","boring","adults"
"812","0","sarcastic","grad+subj+neg","33649","tool","approve","useless","adults"
"813","1","declarative","–grad–subj","33649","hole","approve","half-inch","adults"
"814","1","sarcastic","–grad–subj","33649","solution","approve","partial","adults"
"815","0","declarative","grad+subj+pos","33649","novel","approve","easy","adults"
"816","0","sarcastic","grad+subj+pos","33649","video","approve","witty","adults"
"817","0","declarative","grad+subj+neg","33442","cake","approve","yucky","adults"
"818","0","sarcastic","grad+subj+neg","33442","gift","approve","awful","adults"
"819","0","declarative","–grad–subj","33442","bouquet","approve","floral","adults"
"820","0","sarcastic","–grad–subj","33442","question","approve","review","adults"
"821","1","declarative","grad+subj+pos","33442","dish","approve","tasty","adults"
"822","0","sarcastic","grad+subj+pos","33442","shirt","approve","lovely","adults"
"823","0","declarative","grad+subj+neg","33442","story","approve","boring","adults"
"824","0","sarcastic","grad+subj+neg","33442","tool","approve","useless","adults"
"825","0","declarative","–grad–subj","33442","hole","approve","half-inch","adults"
"826","0","sarcastic","–grad–subj","33442","solution","approve","partial","adults"
"827","0","declarative","grad+subj+pos","33442","novel","approve","easy","adults"
"828","0","sarcastic","grad+subj+pos","33442","video","approve","witty","adults"
"829","0","declarative","grad+subj+neg","33739","cake","approve","yucky","adults"
"830","0","sarcastic","grad+subj+neg","33739","gift","approve","awful","adults"
"831","0","declarative","–grad–subj","33739","bouquet","approve","floral","adults"
"832","0","sarcastic","–grad–subj","33739","question","approve","review","adults"
"833","1","declarative","grad+subj+pos","33739","dish","approve","tasty","adults"
"834","1","sarcastic","grad+subj+pos","33739","shirt","approve","lovely","adults"
"835","0","declarative","grad+subj+neg","33739","story","approve","boring","adults"
"836","1","sarcastic","grad+subj+neg","33739","tool","approve","useless","adults"
"837","0","declarative","–grad–subj","33739","hole","approve","half-inch","adults"
"838","0","sarcastic","–grad–subj","33739","solution","approve","partial","adults"
"839","0","declarative","grad+subj+pos","33739","novel","approve","easy","adults"
"840","1","sarcastic","grad+subj+pos","33739","video","approve","witty","adults"
"841","0","declarative","grad+subj+neg","jn736","cake","approve","yucky","adults"
"842","0","sarcastic","grad+subj+neg","jn736","gift","approve","awful","adults"
"843","0","declarative","–grad–subj","jn736","bouquet","approve","floral","adults"
"844","0","sarcastic","–grad–subj","jn736","question","approve","review","adults"
"845","1","declarative","grad+subj+pos","jn736","dish","approve","tasty","adults"
"846","1","sarcastic","grad+subj+pos","jn736","shirt","approve","lovely","adults"
"847","0","declarative","grad+subj+neg","jn736","story","approve","boring","adults"
"848","0","sarcastic","grad+subj+neg","jn736","tool","approve","useless","adults"
"849","0","declarative","–grad–subj","jn736","hole","approve","half-inch","adults"
"850","0","sarcastic","–grad–subj","jn736","solution","approve","partial","adults"
"851","0","declarative","grad+subj+pos","jn736","novel","approve","easy","adults"
"852","0","sarcastic","grad+subj+pos","jn736","video","approve","witty","adults"
"853","0","sarcastic","grad+subj+neg","26560","cake","approve","yucky","adults"
"854","1","declarative","–grad–subj","26560","gift","approve","birthday","adults"
"855","0","sarcastic","–grad–subj","26560","bouquet","approve","floral","adults"
"856","1","declarative","grad+subj+pos","26560","question","approve","clever","adults"
"857","1","sarcastic","grad+subj+pos","26560","dish","approve","tasty","adults"
"858","0","declarative","grad+subj+neg","26560","shirt","approve","ugly","adults"
"859","0","sarcastic","grad+subj+neg","26560","story","approve","boring","adults"
"860","0","declarative","–grad–subj","26560","tool","approve","wooden","adults"
"861","0","sarcastic","–grad–subj","26560","hole","approve","half-inch","adults"
"862","1","declarative","grad+subj+pos","26560","solution","approve","helpful","adults"
"863","0","sarcastic","grad+subj+pos","26560","novel","approve","easy","adults"
"864","0","declarative","grad+subj+neg","26560","video","approve","foolish","adults"
"865","0","sarcastic","grad+subj+neg","31879","cake","approve","yucky","adults"
"866","0","declarative","–grad–subj","31879","gift","approve","birthday","adults"
"867","0","sarcastic","–grad–subj","31879","bouquet","approve","floral","adults"
"868","1","declarative","grad+subj+pos","31879","question","approve","clever","adults"
"869","1","sarcastic","grad+subj+pos","31879","dish","approve","tasty","adults"
"870","0","declarative","grad+subj+neg","31879","shirt","approve","ugly","adults"
"871","0","sarcastic","grad+subj+neg","31879","story","approve","boring","adults"
"872","0","declarative","–grad–subj","31879","tool","approve","wooden","adults"
"873","0","sarcastic","–grad–subj","31879","hole","approve","half-inch","adults"
"874","1","declarative","grad+subj+pos","31879","solution","approve","helpful","adults"
"875","1","sarcastic","grad+subj+pos","31879","novel","approve","easy","adults"
"876","0","declarative","grad+subj+neg","31879","video","approve","foolish","adults"
"877","0","sarcastic","grad+subj+neg","32881","cake","approve","yucky","adults"
"878","1","declarative","–grad–subj","32881","gift","approve","birthday","adults"
"879","1","sarcastic","–grad–subj","32881","bouquet","approve","floral","adults"
"880","1","declarative","grad+subj+pos","32881","question","approve","clever","adults"
"881","1","sarcastic","grad+subj+pos","32881","dish","approve","tasty","adults"
"882","0","declarative","grad+subj+neg","32881","shirt","approve","ugly","adults"
"883","0","sarcastic","grad+subj+neg","32881","story","approve","boring","adults"
"884","0","declarative","–grad–subj","32881","tool","approve","wooden","adults"
"885","1","sarcastic","–grad–subj","32881","hole","approve","half-inch","adults"
"886","1","declarative","grad+subj+pos","32881","solution","approve","helpful","adults"
"887","1","sarcastic","grad+subj+pos","32881","novel","approve","easy","adults"
"888","0","declarative","grad+subj+neg","32881","video","approve","foolish","adults"
"889","1","sarcastic","grad+subj+neg","26941","cake","approve","yucky","adults"
"890","1","declarative","–grad–subj","26941","gift","approve","birthday","adults"
"891","1","sarcastic","–grad–subj","26941","bouquet","approve","floral","adults"
"892","1","declarative","grad+subj+pos","26941","question","approve","clever","adults"
"893","1","sarcastic","grad+subj+pos","26941","dish","approve","tasty","adults"
"894","0","declarative","grad+subj+neg","26941","shirt","approve","ugly","adults"
"895","0","sarcastic","grad+subj+neg","26941","story","approve","boring","adults"
"896","1","declarative","–grad–subj","26941","tool","approve","wooden","adults"
"897","1","sarcastic","–grad–subj","26941","hole","approve","half-inch","adults"
"898","1","declarative","grad+subj+pos","26941","solution","approve","helpful","adults"
"899","1","sarcastic","grad+subj+pos","26941","novel","approve","easy","adults"
"900","0","declarative","grad+subj+neg","26941","video","approve","foolish","adults"
"901","0","sarcastic","grad+subj+neg","28975","cake","approve","yucky","adults"
"902","0","declarative","–grad–subj","28975","gift","approve","birthday","adults"
"903","0","sarcastic","–grad–subj","28975","bouquet","approve","floral","adults"
"904","1","declarative","grad+subj+pos","28975","question","approve","clever","adults"
"905","1","sarcastic","grad+subj+pos","28975","dish","approve","tasty","adults"
"906","0","declarative","grad+subj+neg","28975","shirt","approve","ugly","adults"
"907","0","sarcastic","grad+subj+neg","28975","story","approve","boring","adults"
"908","0","declarative","–grad–subj","28975","tool","approve","wooden","adults"
"909","0","sarcastic","–grad–subj","28975","hole","approve","half-inch","adults"
"910","1","declarative","grad+subj+pos","28975","solution","approve","helpful","adults"
"911","0","sarcastic","grad+subj+pos","28975","novel","approve","easy","adults"
"912","0","declarative","grad+subj+neg","28975","video","approve","foolish","adults"
"913","0","sarcastic","grad+subj+neg","31672","cake","approve","yucky","adults"
"914","0","declarative","–grad–subj","31672","gift","approve","birthday","adults"
"915","0","sarcastic","–grad–subj","31672","bouquet","approve","floral","adults"
"916","1","declarative","grad+subj+pos","31672","question","approve","clever","adults"
"917","1","sarcastic","grad+subj+pos","31672","dish","approve","tasty","adults"
"918","0","declarative","grad+subj+neg","31672","shirt","approve","ugly","adults"
"919","0","sarcastic","grad+subj+neg","31672","story","approve","boring","adults"
"920","0","declarative","–grad–subj","31672","tool","approve","wooden","adults"
"921","0","sarcastic","–grad–subj","31672","hole","approve","half-inch","adults"
"922","1","declarative","grad+subj+pos","31672","solution","approve","helpful","adults"
"923","0","sarcastic","grad+subj+pos","31672","novel","approve","easy","adults"
"924","0","declarative","grad+subj+neg","31672","video","approve","foolish","adults"
"925","0","sarcastic","grad+subj+neg","32812","cake","approve","yucky","adults"
"926","0","declarative","–grad–subj","32812","gift","approve","birthday","adults"
"927","0","sarcastic","–grad–subj","32812","bouquet","approve","floral","adults"
"928","0","declarative","grad+subj+pos","32812","question","approve","clever","adults"
"929","1","sarcastic","grad+subj+pos","32812","dish","approve","tasty","adults"
"930","0","declarative","grad+subj+neg","32812","shirt","approve","ugly","adults"
"931","0","sarcastic","grad+subj+neg","32812","story","approve","boring","adults"
"932","0","declarative","–grad–subj","32812","tool","approve","wooden","adults"
"933","1","sarcastic","–grad–subj","32812","hole","approve","half-inch","adults"
"934","1","declarative","grad+subj+pos","32812","solution","approve","helpful","adults"
"935","0","sarcastic","grad+subj+pos","32812","novel","approve","easy","adults"
"936","0","declarative","grad+subj+neg","32812","video","approve","foolish","adults"
"937","0","sarcastic","grad+subj+neg","31801","cake","approve","yucky","adults"
"938","1","declarative","–grad–subj","31801","gift","approve","birthday","adults"
"939","0","sarcastic","–grad–subj","31801","bouquet","approve","floral","adults"
"940","1","declarative","grad+subj+pos","31801","question","approve","clever","adults"
"941","0","sarcastic","grad+subj+pos","31801","dish","approve","tasty","adults"
"942","0","declarative","grad+subj+neg","31801","shirt","approve","ugly","adults"
"943","1","sarcastic","grad+subj+neg","31801","story","approve","boring","adults"
"944","0","declarative","–grad–subj","31801","tool","approve","wooden","adults"
"945","0","sarcastic","–grad–subj","31801","hole","approve","half-inch","adults"
"946","1","declarative","grad+subj+pos","31801","solution","approve","helpful","adults"
"947","0","sarcastic","grad+subj+pos","31801","novel","approve","easy","adults"
"948","0","declarative","grad+subj+neg","31801","video","approve","foolish","adults"
"949","0","sarcastic","grad+subj+neg","30607","cake","approve","yucky","adults"
"950","0","declarative","–grad–subj","30607","gift","approve","birthday","adults"
"951","0","sarcastic","–grad–subj","30607","bouquet","approve","floral","adults"
"952","1","declarative","grad+subj+pos","30607","question","approve","clever","adults"
"953","1","sarcastic","grad+subj+pos","30607","dish","approve","tasty","adults"
"954","0","declarative","grad+subj+neg","30607","shirt","approve","ugly","adults"
"955","0","sarcastic","grad+subj+neg","30607","story","approve","boring","adults"
"956","0","declarative","–grad–subj","30607","tool","approve","wooden","adults"
"957","0","sarcastic","–grad–subj","30607","hole","approve","half-inch","adults"
"958","1","declarative","grad+subj+pos","30607","solution","approve","helpful","adults"
"959","0","sarcastic","grad+subj+pos","30607","novel","approve","easy","adults"
"960","0","declarative","grad+subj+neg","30607","video","approve","foolish","adults"
"961","0","sarcastic","grad+subj+neg","30391","cake","approve","yucky","adults"
"962","0","declarative","–grad–subj","30391","gift","approve","birthday","adults"
"963","0","sarcastic","–grad–subj","30391","bouquet","approve","floral","adults"
"964","1","declarative","grad+subj+pos","30391","question","approve","clever","adults"
"965","1","sarcastic","grad+subj+pos","30391","dish","approve","tasty","adults"
"966","0","declarative","grad+subj+neg","30391","shirt","approve","ugly","adults"
"967","0","sarcastic","grad+subj+neg","30391","story","approve","boring","adults"
"968","0","declarative","–grad–subj","30391","tool","approve","wooden","adults"
"969","0","sarcastic","–grad–subj","30391","hole","approve","half-inch","adults"
"970","1","declarative","grad+subj+pos","30391","solution","approve","helpful","adults"
"971","0","sarcastic","grad+subj+pos","30391","novel","approve","easy","adults"
"972","0","declarative","grad+subj+neg","30391","video","approve","foolish","adults"
"973","0","sarcastic","grad+subj+neg","26167","cake","approve","yucky","adults"
"974","0","declarative","–grad–subj","26167","gift","approve","birthday","adults"
"975","0","sarcastic","–grad–subj","26167","bouquet","approve","floral","adults"
"976","1","declarative","grad+subj+pos","26167","question","approve","clever","adults"
"977","0","sarcastic","grad+subj+pos","26167","dish","approve","tasty","adults"
"978","0","declarative","grad+subj+neg","26167","shirt","approve","ugly","adults"
"979","0","sarcastic","grad+subj+neg","26167","story","approve","boring","adults"
"980","0","declarative","–grad–subj","26167","tool","approve","wooden","adults"
"981","0","sarcastic","–grad–subj","26167","hole","approve","half-inch","adults"
"982","1","declarative","grad+subj+pos","26167","solution","approve","helpful","adults"
"983","0","sarcastic","grad+subj+pos","26167","novel","approve","easy","adults"
"984","0","declarative","grad+subj+neg","26167","video","approve","foolish","adults"
"985","0","sarcastic","grad+subj+neg","32590","cake","approve","yucky","adults"
"986","0","declarative","–grad–subj","32590","gift","approve","birthday","adults"
"987","0","sarcastic","–grad–subj","32590","bouquet","approve","floral","adults"
"988","1","declarative","grad+subj+pos","32590","question","approve","clever","adults"
"989","1","sarcastic","grad+subj+pos","32590","dish","approve","tasty","adults"
"990","0","declarative","grad+subj+neg","32590","shirt","approve","ugly","adults"
"991","0","sarcastic","grad+subj+neg","32590","story","approve","boring","adults"
"992","0","declarative","–grad–subj","32590","tool","approve","wooden","adults"
"993","0","sarcastic","–grad–subj","32590","hole","approve","half-inch","adults"
"994","1","declarative","grad+subj+pos","32590","solution","approve","helpful","adults"
"995","0","sarcastic","grad+subj+pos","32590","novel","approve","easy","adults"
"996","0","declarative","grad+subj+neg","32590","video","approve","foolish","adults"
"997","0","sarcastic","grad+subj+neg","31180","cake","approve","yucky","adults"
"998","0","declarative","–grad–subj","31180","gift","approve","birthday","adults"
"999","0","sarcastic","–grad–subj","31180","bouquet","approve","floral","adults"
"1000","1","declarative","grad+subj+pos","31180","question","approve","clever","adults"
"1001","1","sarcastic","grad+subj+pos","31180","dish","approve","tasty","adults"
"1002","0","declarative","grad+subj+neg","31180","shirt","approve","ugly","adults"
"1003","0","sarcastic","grad+subj+neg","31180","story","approve","boring","adults"
"1004","0","declarative","–grad–subj","31180","tool","approve","wooden","adults"
"1005","0","sarcastic","–grad–subj","31180","hole","approve","half-inch","adults"
"1006","1","declarative","grad+subj+pos","31180","solution","approve","helpful","adults"
"1007","0","sarcastic","grad+subj+pos","31180","novel","approve","easy","adults"
"1008","0","declarative","grad+subj+neg","31180","video","approve","foolish","adults"
"1009","0","sarcastic","grad+subj+neg","31651","cake","approve","yucky","adults"
"1010","0","declarative","–grad–subj","31651","gift","approve","birthday","adults"
"1011","0","sarcastic","–grad–subj","31651","bouquet","approve","floral","adults"
"1012","1","declarative","grad+subj+pos","31651","question","approve","clever","adults"
"1013","1","sarcastic","grad+subj+pos","31651","dish","approve","tasty","adults"
"1014","0","declarative","grad+subj+neg","31651","shirt","approve","ugly","adults"
"1015","0","sarcastic","grad+subj+neg","31651","story","approve","boring","adults"
"1016","0","declarative","–grad–subj","31651","tool","approve","wooden","adults"
"1017","0","sarcastic","–grad–subj","31651","hole","approve","half-inch","adults"
"1018","1","declarative","grad+subj+pos","31651","solution","approve","helpful","adults"
"1019","0","sarcastic","grad+subj+pos","31651","novel","approve","easy","adults"
"1020","0","declarative","grad+subj+neg","31651","video","approve","foolish","adults"
"1021","0","sarcastic","grad+subj+neg","32446","cake","approve","yucky","adults"
